target_acc,taxid,Base_Species_TaxID,Species_Name
PDT001961279.1,470,470,Acinetobacter baumannii
PDT002384032.1,470,470,Acinetobacter baumannii
PDT000113589.2,470,470,Acinetobacter baumannii
PDT001132245.3,470,470,Acinetobacter baumannii
PDT001012182.3,470,470,Acinetobacter baumannii
PDT002291798.1,470,470,Acinetobacter baumannii
PDT000880241.1,470,470,Acinetobacter baumannii
PDT000980448.1,470,470,Acinetobacter baumannii
PDT000879081.1,470,470,Acinetobacter baumannii
PDT002345938.1,470,470,Acinetobacter baumannii
PDT001210576.3,470,470,Acinetobacter baumannii
PDT001114967.1,470,470,Acinetobacter baumannii
PDT000879101.1,470,470,Acinetobacter baumannii
PDT002141434.1,470,470,Acinetobacter baumannii
PDT001648429.3,470,470,Acinetobacter baumannii
PDT000746234.1,470,470,Acinetobacter baumannii
PDT001506245.1,470,470,Acinetobacter baumannii
PDT000750245.1,470,470,Acinetobacter baumannii
PDT000633420.1,470,470,Acinetobacter baumannii
PDT000023938.1,1310939,470,Acinetobacter baumannii
PDT001756244.2,470,470,Acinetobacter baumannii
PDT000865744.1,470,470,Acinetobacter baumannii
PDT002101964.1,470,470,Acinetobacter baumannii
PDT000821526.3,470,470,Acinetobacter baumannii
PDT001595082.1,470,470,Acinetobacter baumannii
PDT002365231.1,470,470,Acinetobacter baumannii
PDT001824767.1,470,470,Acinetobacter baumannii
PDT001766000.1,470,470,Acinetobacter baumannii
PDT001274988.1,470,470,Acinetobacter baumannii
PDT001580198.1,470,470,Acinetobacter baumannii
PDT000029879.1,1311137,470,Acinetobacter baumannii
PDT000115294.2,470,470,Acinetobacter baumannii
PDT000023563.1,1310841,470,Acinetobacter baumannii
PDT002062700.1,470,470,Acinetobacter baumannii
PDT000177809.1,470,470,Acinetobacter baumannii
PDT002154398.1,470,470,Acinetobacter baumannii
PDT001665454.1,470,470,Acinetobacter baumannii
PDT001218747.1,470,470,Acinetobacter baumannii
PDT001506302.1,470,470,Acinetobacter baumannii
PDT001493019.1,470,470,Acinetobacter baumannii
PDT001671900.1,470,470,Acinetobacter baumannii
PDT002051125.1,470,470,Acinetobacter baumannii
PDT000129633.1,470,470,Acinetobacter baumannii
PDT000887305.1,470,470,Acinetobacter baumannii
PDT001258889.2,470,470,Acinetobacter baumannii
PDT001287509.1,470,470,Acinetobacter baumannii
PDT002059721.1,470,470,Acinetobacter baumannii
PDT002244206.1,470,470,Acinetobacter baumannii
PDT000659912.1,470,470,Acinetobacter baumannii
PDT000156216.1,470,470,Acinetobacter baumannii
PDT001149728.3,470,470,Acinetobacter baumannii
PDT000046685.3,470,470,Acinetobacter baumannii
PDT001603216.1,470,470,Acinetobacter baumannii
PDT001135147.1,470,470,Acinetobacter baumannii
PDT002051144.1,470,470,Acinetobacter baumannii
PDT000746369.1,470,470,Acinetobacter baumannii
PDT000104539.1,470,470,Acinetobacter baumannii
PDT000733216.3,470,470,Acinetobacter baumannii
PDT001707555.3,470,470,Acinetobacter baumannii
PDT002036483.1,470,470,Acinetobacter baumannii
PDT001506166.1,470,470,Acinetobacter baumannii
PDT000642482.1,470,470,Acinetobacter baumannii
PDT001371124.1,470,470,Acinetobacter baumannii
PDT001200257.1,470,470,Acinetobacter baumannii
PDT001287154.3,470,470,Acinetobacter baumannii
PDT000113807.2,470,470,Acinetobacter baumannii
PDT002331069.1,470,470,Acinetobacter baumannii
PDT000751380.1,470,470,Acinetobacter baumannii
PDT000850598.3,470,470,Acinetobacter baumannii
PDT002113336.1,470,470,Acinetobacter baumannii
PDT000354335.1,470,470,Acinetobacter baumannii
PDT002098003.1,470,470,Acinetobacter baumannii
PDT001603324.1,470,470,Acinetobacter baumannii
PDT000714820.1,470,470,Acinetobacter baumannii
PDT001400555.1,470,470,Acinetobacter baumannii
PDT001218753.1,470,470,Acinetobacter baumannii
PDT000807336.1,470,470,Acinetobacter baumannii
PDT001788163.1,470,470,Acinetobacter baumannii
PDT000746786.1,470,470,Acinetobacter baumannii
PDT002345892.1,470,470,Acinetobacter baumannii
PDT001506399.1,470,470,Acinetobacter baumannii
PDT000173872.2,470,470,Acinetobacter baumannii
PDT001907004.2,470,470,Acinetobacter baumannii
PDT000892993.1,470,470,Acinetobacter baumannii
PDT000191244.1,470,470,Acinetobacter baumannii
PDT001603091.1,470,470,Acinetobacter baumannii
PDT001593646.1,470,470,Acinetobacter baumannii
PDT001603148.1,470,470,Acinetobacter baumannii
PDT002314019.1,470,470,Acinetobacter baumannii
PDT001005388.1,470,470,Acinetobacter baumannii
PDT002388896.1,470,470,Acinetobacter baumannii
PDT000114276.2,470,470,Acinetobacter baumannii
PDT002058911.1,470,470,Acinetobacter baumannii
PDT002134253.1,470,470,Acinetobacter baumannii
PDT002059847.1,470,470,Acinetobacter baumannii
PDT001828845.2,470,470,Acinetobacter baumannii
PDT001849029.2,470,470,Acinetobacter baumannii
PDT001957133.1,470,470,Acinetobacter baumannii
PDT000797561.1,470,470,Acinetobacter baumannii
PDT001359582.3,470,470,Acinetobacter baumannii
PDT002043168.1,470,470,Acinetobacter baumannii
PDT000432682.1,470,470,Acinetobacter baumannii
PDT000011302.2,1221273,470,Acinetobacter baumannii
PDT001374680.3,470,470,Acinetobacter baumannii
PDT002261637.1,470,470,Acinetobacter baumannii
PDT000424123.1,470,470,Acinetobacter baumannii
PDT002143416.1,470,470,Acinetobacter baumannii
PDT000633258.1,470,470,Acinetobacter baumannii
PDT000750209.1,470,470,Acinetobacter baumannii
PDT001609371.3,470,470,Acinetobacter baumannii
PDT001008949.1,470,470,Acinetobacter baumannii
PDT000173845.2,470,470,Acinetobacter baumannii
PDT000510356.1,470,470,Acinetobacter baumannii
PDT000633376.1,470,470,Acinetobacter baumannii
PDT002240082.1,470,470,Acinetobacter baumannii
PDT001828556.1,470,470,Acinetobacter baumannii
PDT002152111.1,470,470,Acinetobacter baumannii
PDT000660332.1,470,470,Acinetobacter baumannii
PDT001994815.1,470,470,Acinetobacter baumannii
PDT001957025.1,470,470,Acinetobacter baumannii
PDT001200234.1,470,470,Acinetobacter baumannii
PDT002145568.1,470,470,Acinetobacter baumannii
PDT002056526.1,470,470,Acinetobacter baumannii
PDT001836047.3,470,470,Acinetobacter baumannii
PDT001218719.1,470,470,Acinetobacter baumannii
PDT001906244.1,470,470,Acinetobacter baumannii
PDT001870131.2,470,470,Acinetobacter baumannii
PDT001187954.1,470,470,Acinetobacter baumannii
PDT001996171.1,470,470,Acinetobacter baumannii
PDT001649931.3,470,470,Acinetobacter baumannii
PDT002277477.1,470,470,Acinetobacter baumannii
PDT002119326.1,470,470,Acinetobacter baumannii
PDT000633983.1,470,470,Acinetobacter baumannii
PDT000632638.1,470,470,Acinetobacter baumannii
PDT002057874.1,470,470,Acinetobacter baumannii
PDT001506151.1,470,470,Acinetobacter baumannii
PDT002247482.1,470,470,Acinetobacter baumannii
PDT001320997.1,470,470,Acinetobacter baumannii
PDT001283714.1,470,470,Acinetobacter baumannii
PDT002126372.1,470,470,Acinetobacter baumannii
PDT001493743.1,470,470,Acinetobacter baumannii
PDT001151754.3,470,470,Acinetobacter baumannii
PDT001456705.3,470,470,Acinetobacter baumannii
PDT000152732.2,470,470,Acinetobacter baumannii
PDT001287513.1,470,470,Acinetobacter baumannii
PDT001671924.1,470,470,Acinetobacter baumannii
PDT002145419.1,470,470,Acinetobacter baumannii
PDT000821573.3,470,470,Acinetobacter baumannii
PDT002230539.1,470,470,Acinetobacter baumannii
PDT000850518.3,470,470,Acinetobacter baumannii
PDT001506206.1,470,470,Acinetobacter baumannii
PDT001820024.1,470,470,Acinetobacter baumannii
PDT001858798.2,470,470,Acinetobacter baumannii
PDT001820088.1,470,470,Acinetobacter baumannii
PDT000342086.2,470,470,Acinetobacter baumannii
PDT002098580.1,470,470,Acinetobacter baumannii
PDT000863652.1,470,470,Acinetobacter baumannii
PDT001456687.3,470,470,Acinetobacter baumannii
PDT001407807.3,470,470,Acinetobacter baumannii
PDT000980444.1,470,470,Acinetobacter baumannii
PDT000665237.1,470,470,Acinetobacter baumannii
PDT000290030.1,470,470,Acinetobacter baumannii
PDT001595097.1,470,470,Acinetobacter baumannii
PDT001824787.1,470,470,Acinetobacter baumannii
PDT000885049.1,470,470,Acinetobacter baumannii
PDT000191241.1,470,470,Acinetobacter baumannii
PDT002145443.1,470,470,Acinetobacter baumannii
PDT002148991.1,470,470,Acinetobacter baumannii
PDT002381739.1,470,470,Acinetobacter baumannii
PDT002091986.1,470,470,Acinetobacter baumannii
PDT000746472.1,470,470,Acinetobacter baumannii
PDT002120967.1,470,470,Acinetobacter baumannii
PDT001290885.3,470,470,Acinetobacter baumannii
PDT001352904.3,470,470,Acinetobacter baumannii
PDT001200394.1,470,470,Acinetobacter baumannii
PDT001676984.1,470,470,Acinetobacter baumannii
PDT002113314.1,470,470,Acinetobacter baumannii
PDT002126219.1,470,470,Acinetobacter baumannii
PDT002264507.1,470,470,Acinetobacter baumannii
PDT002152012.1,470,470,Acinetobacter baumannii
PDT001214284.3,470,470,Acinetobacter baumannii
PDT001144890.3,470,470,Acinetobacter baumannii
PDT001884523.2,470,470,Acinetobacter baumannii
PDT000424126.1,470,470,Acinetobacter baumannii
PDT000887226.1,470,470,Acinetobacter baumannii
PDT001518650.1,470,470,Acinetobacter baumannii
PDT000114226.2,470,470,Acinetobacter baumannii
PDT002126862.1,470,470,Acinetobacter baumannii
PDT001610193.1,470,470,Acinetobacter baumannii
PDT001817143.1,470,470,Acinetobacter baumannii
PDT000046777.3,470,470,Acinetobacter baumannii
PDT000424072.1,470,470,Acinetobacter baumannii
PDT001276542.1,470,470,Acinetobacter baumannii
PDT000135556.1,470,470,Acinetobacter baumannii
PDT000662285.1,470,470,Acinetobacter baumannii
PDT000985302.3,470,470,Acinetobacter baumannii
PDT002049974.1,470,470,Acinetobacter baumannii
PDT002349323.1,470,470,Acinetobacter baumannii
PDT001361947.1,470,470,Acinetobacter baumannii
PDT002154432.1,470,470,Acinetobacter baumannii
PDT001575100.3,470,470,Acinetobacter baumannii
PDT000883169.1,470,470,Acinetobacter baumannii
PDT000659533.1,470,470,Acinetobacter baumannii
PDT000534385.1,470,470,Acinetobacter baumannii
PDT002148970.1,470,470,Acinetobacter baumannii
PDT000919027.1,470,470,Acinetobacter baumannii
PDT001583345.1,470,470,Acinetobacter baumannii
PDT000659445.1,470,470,Acinetobacter baumannii
PDT000308237.1,470,470,Acinetobacter baumannii
PDT001135531.1,470,470,Acinetobacter baumannii
PDT000107053.2,470,470,Acinetobacter baumannii
PDT000441450.1,470,470,Acinetobacter baumannii
PDT000711779.1,470,470,Acinetobacter baumannii
PDT001494886.1,470,470,Acinetobacter baumannii
PDT000747282.1,470,470,Acinetobacter baumannii
PDT001496545.3,470,470,Acinetobacter baumannii
PDT000011305.2,1221276,470,Acinetobacter baumannii
PDT001093043.1,470,470,Acinetobacter baumannii
PDT000217696.1,470,470,Acinetobacter baumannii
PDT001249928.1,470,470,Acinetobacter baumannii
PDT001593406.1,470,470,Acinetobacter baumannii
PDT001580171.1,470,470,Acinetobacter baumannii
PDT002213465.1,470,470,Acinetobacter baumannii
PDT001205175.1,470,470,Acinetobacter baumannii
PDT000908013.3,470,470,Acinetobacter baumannii
PDT001917253.2,470,470,Acinetobacter baumannii
PDT001889001.1,470,470,Acinetobacter baumannii
PDT001992568.1,470,470,Acinetobacter baumannii
PDT001506358.1,470,470,Acinetobacter baumannii
PDT001593489.1,470,470,Acinetobacter baumannii
PDT002361432.1,470,470,Acinetobacter baumannii
PDT000633765.1,470,470,Acinetobacter baumannii
PDT000751436.1,470,470,Acinetobacter baumannii
PDT000217701.1,470,470,Acinetobacter baumannii
PDT001383117.1,470,470,Acinetobacter baumannii
PDT000191261.1,470,470,Acinetobacter baumannii
PDT001093044.1,470,470,Acinetobacter baumannii
PDT000354450.1,470,470,Acinetobacter baumannii
PDT000106784.2,470,470,Acinetobacter baumannii
PDT002387661.1,470,470,Acinetobacter baumannii
PDT000887581.1,470,470,Acinetobacter baumannii
PDT002247616.1,470,470,Acinetobacter baumannii
PDT002266038.1,470,470,Acinetobacter baumannii
PDT000578970.1,470,470,Acinetobacter baumannii
PDT000747423.1,470,470,Acinetobacter baumannii
PDT001695735.1,470,470,Acinetobacter baumannii
PDT001091068.3,470,470,Acinetobacter baumannii
PDT001889000.1,470,470,Acinetobacter baumannii
PDT001135474.1,470,470,Acinetobacter baumannii
PDT002083997.1,470,470,Acinetobacter baumannii
PDT002337611.1,470,470,Acinetobacter baumannii
PDT000659826.1,470,470,Acinetobacter baumannii
PDT002345905.1,470,470,Acinetobacter baumannii
PDT001738989.2,470,470,Acinetobacter baumannii
PDT001367741.3,470,470,Acinetobacter baumannii
PDT002280527.1,470,470,Acinetobacter baumannii
PDT001383199.1,470,470,Acinetobacter baumannii
PDT001595088.1,470,470,Acinetobacter baumannii
PDT000863640.1,470,470,Acinetobacter baumannii
PDT002147224.1,470,470,Acinetobacter baumannii
PDT001814568.2,470,470,Acinetobacter baumannii
PDT001695085.4,470,470,Acinetobacter baumannii
PDT002130450.1,470,470,Acinetobacter baumannii
PDT002059725.1,470,470,Acinetobacter baumannii
PDT001593555.1,470,470,Acinetobacter baumannii
PDT000747435.1,470,470,Acinetobacter baumannii
PDT001193533.1,470,470,Acinetobacter baumannii
PDT000893163.1,470,470,Acinetobacter baumannii
PDT000114221.2,470,470,Acinetobacter baumannii
PDT001135519.1,470,470,Acinetobacter baumannii
PDT002236315.1,470,470,Acinetobacter baumannii
PDT001193567.1,470,470,Acinetobacter baumannii
PDT002247685.1,470,470,Acinetobacter baumannii
PDT001336258.1,470,470,Acinetobacter baumannii
PDT001010855.1,470,470,Acinetobacter baumannii
PDT002134240.1,470,470,Acinetobacter baumannii
PDT000893041.1,470,470,Acinetobacter baumannii
PDT000633157.1,470,470,Acinetobacter baumannii
PDT001383195.1,470,470,Acinetobacter baumannii
PDT002239609.1,470,470,Acinetobacter baumannii
PDT002256343.1,470,470,Acinetobacter baumannii
PDT002129692.1,470,470,Acinetobacter baumannii
PDT000011279.2,1221248,470,Acinetobacter baumannii
PDT000711760.1,470,470,Acinetobacter baumannii
PDT001191820.2,470,470,Acinetobacter baumannii
PDT001952738.1,470,470,Acinetobacter baumannii
PDT000046797.3,470,470,Acinetobacter baumannii
PDT000866567.1,470,470,Acinetobacter baumannii
PDT001824791.1,470,470,Acinetobacter baumannii
PDT002264421.1,470,470,Acinetobacter baumannii
PDT002313756.1,470,470,Acinetobacter baumannii
PDT001506346.1,470,470,Acinetobacter baumannii
PDT001443229.3,470,470,Acinetobacter baumannii
PDT000092011.1,470,470,Acinetobacter baumannii
PDT001352974.3,470,470,Acinetobacter baumannii
PDT000526435.1,470,470,Acinetobacter baumannii
PDT001317689.1,470,470,Acinetobacter baumannii
PDT002294589.1,470,470,Acinetobacter baumannii
PDT001663565.3,470,470,Acinetobacter baumannii
PDT001957159.1,470,470,Acinetobacter baumannii
PDT001898892.1,470,470,Acinetobacter baumannii
PDT001407881.3,470,470,Acinetobacter baumannii
PDT000633059.1,470,470,Acinetobacter baumannii
PDT002333877.1,470,470,Acinetobacter baumannii
PDT002008627.1,470,470,Acinetobacter baumannii
PDT001270220.3,470,470,Acinetobacter baumannii
PDT002247621.1,470,470,Acinetobacter baumannii
PDT001135584.1,470,470,Acinetobacter baumannii
PDT001852485.1,470,470,Acinetobacter baumannii
PDT001006793.1,470,470,Acinetobacter baumannii
PDT000014425.2,1217631,470,Acinetobacter baumannii
PDT000868666.3,470,470,Acinetobacter baumannii
PDT002314305.1,470,470,Acinetobacter baumannii
PDT002058920.1,470,470,Acinetobacter baumannii
PDT002134230.1,470,470,Acinetobacter baumannii
PDT001688591.1,470,470,Acinetobacter baumannii
PDT001493607.1,470,470,Acinetobacter baumannii
PDT001505922.1,470,470,Acinetobacter baumannii
PDT001135405.1,470,470,Acinetobacter baumannii
PDT000283190.1,470,470,Acinetobacter baumannii
PDT002107488.1,470,470,Acinetobacter baumannii
PDT001593519.1,470,470,Acinetobacter baumannii
PDT001242732.3,470,470,Acinetobacter baumannii
PDT001852438.1,470,470,Acinetobacter baumannii
PDT000354480.1,470,470,Acinetobacter baumannii
PDT001287144.3,470,470,Acinetobacter baumannii
PDT002059625.1,470,470,Acinetobacter baumannii
PDT000020518.1,1398991,470,Acinetobacter baumannii
PDT002129973.1,470,470,Acinetobacter baumannii
PDT001200362.1,470,470,Acinetobacter baumannii
PDT001065606.1,470,470,Acinetobacter baumannii
PDT002247526.1,470,470,Acinetobacter baumannii
PDT000659942.1,470,470,Acinetobacter baumannii
PDT002121780.1,470,470,Acinetobacter baumannii
PDT001506043.1,470,470,Acinetobacter baumannii
PDT002154387.1,470,470,Acinetobacter baumannii
PDT002173343.1,470,470,Acinetobacter baumannii
PDT001544190.3,470,470,Acinetobacter baumannii
PDT001135222.1,470,470,Acinetobacter baumannii
PDT002094439.1,470,470,Acinetobacter baumannii
PDT000463738.1,470,470,Acinetobacter baumannii
PDT000880254.1,470,470,Acinetobacter baumannii
PDT000893017.1,470,470,Acinetobacter baumannii
PDT000510412.1,470,470,Acinetobacter baumannii
PDT000943844.1,470,470,Acinetobacter baumannii
PDT000534404.1,470,470,Acinetobacter baumannii
PDT001604487.1,470,470,Acinetobacter baumannii
PDT001688606.1,470,470,Acinetobacter baumannii
PDT001044096.1,470,470,Acinetobacter baumannii
PDT000606096.1,470,470,Acinetobacter baumannii
PDT002247728.1,470,470,Acinetobacter baumannii
PDT001665462.1,470,470,Acinetobacter baumannii
PDT001729119.3,470,470,Acinetobacter baumannii
PDT001506171.1,470,470,Acinetobacter baumannii
PDT000746075.1,470,470,Acinetobacter baumannii
PDT002113384.1,470,470,Acinetobacter baumannii
PDT000201421.1,470,470,Acinetobacter baumannii
PDT001707504.3,470,470,Acinetobacter baumannii
PDT000177815.1,1388759,470,Acinetobacter baumannii
PDT001603095.1,470,470,Acinetobacter baumannii
PDT001603334.1,470,470,Acinetobacter baumannii
PDT001892194.2,470,470,Acinetobacter baumannii
PDT002130230.1,470,470,Acinetobacter baumannii
PDT002277487.1,470,470,Acinetobacter baumannii
PDT001708669.3,470,470,Acinetobacter baumannii
PDT000659771.1,470,470,Acinetobacter baumannii
PDT001227179.1,470,470,Acinetobacter baumannii
PDT000660226.1,470,470,Acinetobacter baumannii
PDT000102157.1,470,470,Acinetobacter baumannii
PDT001321045.1,470,470,Acinetobacter baumannii
PDT001194548.1,470,470,Acinetobacter baumannii
PDT000540165.1,470,470,Acinetobacter baumannii
PDT001210608.3,470,470,Acinetobacter baumannii
PDT002277496.1,470,470,Acinetobacter baumannii
PDT001874296.1,470,470,Acinetobacter baumannii
PDT002263256.1,470,470,Acinetobacter baumannii
PDT000251002.2,470,470,Acinetobacter baumannii
PDT000431561.1,470,470,Acinetobacter baumannii
PDT001355200.1,470,470,Acinetobacter baumannii
PDT001825572.2,470,470,Acinetobacter baumannii
PDT000044614.1,470,470,Acinetobacter baumannii
PDT001290884.3,470,470,Acinetobacter baumannii
PDT000207257.1,470,470,Acinetobacter baumannii
PDT001577273.1,470,470,Acinetobacter baumannii
PDT000711761.1,470,470,Acinetobacter baumannii
PDT001009184.1,470,470,Acinetobacter baumannii
PDT000683283.1,470,470,Acinetobacter baumannii
PDT001817117.1,470,470,Acinetobacter baumannii
PDT000510354.1,470,470,Acinetobacter baumannii
PDT002049788.1,470,470,Acinetobacter baumannii
PDT001198433.3,470,470,Acinetobacter baumannii
PDT002129695.1,470,470,Acinetobacter baumannii
PDT000361035.1,470,470,Acinetobacter baumannii
PDT000807349.1,470,470,Acinetobacter baumannii
PDT002199658.1,470,470,Acinetobacter baumannii
PDT002389078.1,470,470,Acinetobacter baumannii
PDT000239123.2,470,470,Acinetobacter baumannii
PDT000135553.1,470,470,Acinetobacter baumannii
PDT000943822.1,470,470,Acinetobacter baumannii
PDT001205167.1,470,470,Acinetobacter baumannii
PDT002086648.1,470,470,Acinetobacter baumannii
PDT000634109.1,470,470,Acinetobacter baumannii
PDT002099989.1,470,470,Acinetobacter baumannii
PDT000949979.3,470,470,Acinetobacter baumannii
PDT002059740.1,470,470,Acinetobacter baumannii
PDT002126423.1,470,470,Acinetobacter baumannii
PDT000023600.1,1310719,470,Acinetobacter baumannii
PDT001106445.3,470,470,Acinetobacter baumannii
PDT001873319.1,470,470,Acinetobacter baumannii
PDT001383212.1,470,470,Acinetobacter baumannii
PDT000632757.1,470,470,Acinetobacter baumannii
PDT000887502.1,470,470,Acinetobacter baumannii
PDT001518567.1,470,470,Acinetobacter baumannii
PDT001717295.3,470,470,Acinetobacter baumannii
PDT000850615.3,470,470,Acinetobacter baumannii
PDT001163974.3,470,470,Acinetobacter baumannii
PDT001689482.3,470,470,Acinetobacter baumannii
PDT002247497.1,470,470,Acinetobacter baumannii
PDT001676890.3,470,470,Acinetobacter baumannii
PDT001253178.4,470,470,Acinetobacter baumannii
PDT001200340.1,470,470,Acinetobacter baumannii
PDT000745581.1,470,470,Acinetobacter baumannii
PDT002380040.1,470,470,Acinetobacter baumannii
PDT001898887.1,470,470,Acinetobacter baumannii
PDT000106861.2,470,470,Acinetobacter baumannii
PDT000633049.1,470,470,Acinetobacter baumannii
PDT000837967.1,470,470,Acinetobacter baumannii
PDT000173793.3,470,470,Acinetobacter baumannii
PDT002187440.1,470,470,Acinetobacter baumannii
PDT001283675.1,470,470,Acinetobacter baumannii
PDT001336350.1,470,470,Acinetobacter baumannii
PDT001837104.1,470,470,Acinetobacter baumannii
PDT001852426.1,470,470,Acinetobacter baumannii
PDT002240076.1,470,470,Acinetobacter baumannii
PDT002247221.1,470,470,Acinetobacter baumannii
PDT001249937.1,470,470,Acinetobacter baumannii
PDT000526461.1,470,470,Acinetobacter baumannii
PDT001689470.3,470,470,Acinetobacter baumannii
PDT001231499.3,470,470,Acinetobacter baumannii
PDT002247328.1,470,470,Acinetobacter baumannii
PDT002073530.1,470,470,Acinetobacter baumannii
PDT001330359.3,470,470,Acinetobacter baumannii
PDT000417700.1,470,470,Acinetobacter baumannii
PDT001147059.1,470,470,Acinetobacter baumannii
PDT001218708.1,470,470,Acinetobacter baumannii
PDT001502869.1,470,470,Acinetobacter baumannii
PDT000023922.1,1310985,470,Acinetobacter baumannii
PDT000798991.1,470,470,Acinetobacter baumannii
PDT002035614.2,470,470,Acinetobacter baumannii
PDT001506053.1,470,470,Acinetobacter baumannii
PDT001593502.1,470,470,Acinetobacter baumannii
PDT002064936.1,470,470,Acinetobacter baumannii
PDT000632433.1,470,470,Acinetobacter baumannii
PDT002262253.1,470,470,Acinetobacter baumannii
PDT001044808.3,470,470,Acinetobacter baumannii
PDT002385984.1,470,470,Acinetobacter baumannii
PDT001149689.3,470,470,Acinetobacter baumannii
PDT001899147.1,470,470,Acinetobacter baumannii
PDT000751245.1,470,470,Acinetobacter baumannii
PDT001887795.1,470,470,Acinetobacter baumannii
PDT001355190.1,470,470,Acinetobacter baumannii
PDT001834976.1,470,470,Acinetobacter baumannii
PDT001689409.3,470,470,Acinetobacter baumannii
PDT000526367.1,470,470,Acinetobacter baumannii
PDT002123088.1,470,470,Acinetobacter baumannii
PDT001250803.1,470,470,Acinetobacter baumannii
PDT001147043.1,470,470,Acinetobacter baumannii
PDT001491562.1,470,470,Acinetobacter baumannii
PDT002059742.1,470,470,Acinetobacter baumannii
PDT000102165.1,470,470,Acinetobacter baumannii
PDT001132716.1,470,470,Acinetobacter baumannii
PDT001603350.1,470,470,Acinetobacter baumannii
PDT001771493.1,470,470,Acinetobacter baumannii
PDT001881814.2,470,470,Acinetobacter baumannii
PDT001321053.1,470,470,Acinetobacter baumannii
PDT000633730.1,470,470,Acinetobacter baumannii
PDT001832182.1,470,470,Acinetobacter baumannii
PDT000714813.1,470,470,Acinetobacter baumannii
PDT001497872.1,470,470,Acinetobacter baumannii
PDT002129603.1,470,470,Acinetobacter baumannii
PDT001538519.1,470,470,Acinetobacter baumannii
PDT001353201.1,470,470,Acinetobacter baumannii
PDT001957032.1,470,470,Acinetobacter baumannii
PDT000897302.1,470,470,Acinetobacter baumannii
PDT001135157.1,470,470,Acinetobacter baumannii
PDT002390682.1,470,470,Acinetobacter baumannii
PDT001006749.1,470,470,Acinetobacter baumannii
PDT000603221.1,470,470,Acinetobacter baumannii
PDT002230530.1,470,470,Acinetobacter baumannii
PDT001436852.1,470,470,Acinetobacter baumannii
PDT000045329.2,470,470,Acinetobacter baumannii
PDT001151740.3,470,470,Acinetobacter baumannii
PDT002059842.1,470,470,Acinetobacter baumannii
PDT000134731.1,470,470,Acinetobacter baumannii
PDT001766023.1,470,470,Acinetobacter baumannii
PDT001898891.1,470,470,Acinetobacter baumannii
PDT001636264.3,470,470,Acinetobacter baumannii
PDT001873266.1,470,470,Acinetobacter baumannii
PDT001067708.3,470,470,Acinetobacter baumannii
PDT001231375.1,470,470,Acinetobacter baumannii
PDT002059902.1,470,470,Acinetobacter baumannii
PDT001552190.3,470,470,Acinetobacter baumannii
PDT000891308.2,470,470,Acinetobacter baumannii
PDT000209887.1,470,470,Acinetobacter baumannii
PDT002126837.1,470,470,Acinetobacter baumannii
PDT002178236.1,470,470,Acinetobacter baumannii
PDT001837122.1,470,470,Acinetobacter baumannii
PDT002098515.1,470,470,Acinetobacter baumannii
PDT002179572.1,470,470,Acinetobacter baumannii
PDT000633153.1,470,470,Acinetobacter baumannii
PDT001488784.3,470,470,Acinetobacter baumannii
PDT000106800.2,470,470,Acinetobacter baumannii
PDT001609437.3,470,470,Acinetobacter baumannii
PDT001874281.1,470,470,Acinetobacter baumannii
PDT000632943.1,470,470,Acinetobacter baumannii
PDT000023619.1,1310750,470,Acinetobacter baumannii
PDT001231387.1,470,470,Acinetobacter baumannii
PDT000863603.1,470,470,Acinetobacter baumannii
PDT002342503.1,470,470,Acinetobacter baumannii
PDT000633607.1,470,470,Acinetobacter baumannii
PDT002040707.1,470,470,Acinetobacter baumannii
PDT002078407.1,470,470,Acinetobacter baumannii
PDT001505952.1,470,470,Acinetobacter baumannii
PDT000106782.2,470,470,Acinetobacter baumannii
PDT001993004.2,470,470,Acinetobacter baumannii
PDT000173835.2,470,470,Acinetobacter baumannii
PDT001602999.1,470,470,Acinetobacter baumannii
PDT002191040.1,470,470,Acinetobacter baumannii
PDT002264488.1,470,470,Acinetobacter baumannii
PDT001254571.1,470,470,Acinetobacter baumannii
PDT000899240.3,470,470,Acinetobacter baumannii
PDT001254572.1,470,470,Acinetobacter baumannii
PDT001363547.3,470,470,Acinetobacter baumannii
PDT001355189.1,470,470,Acinetobacter baumannii
PDT002097754.1,470,470,Acinetobacter baumannii
PDT002364350.1,470,470,Acinetobacter baumannii
PDT001352947.3,470,470,Acinetobacter baumannii
PDT000044609.1,470,470,Acinetobacter baumannii
PDT002314328.1,470,470,Acinetobacter baumannii
PDT002264482.1,470,470,Acinetobacter baumannii
PDT000162454.2,470,470,Acinetobacter baumannii
PDT001816266.1,470,470,Acinetobacter baumannii
PDT000300601.1,470,470,Acinetobacter baumannii
PDT000417698.1,470,470,Acinetobacter baumannii
PDT000884947.1,470,470,Acinetobacter baumannii
PDT000632571.1,470,470,Acinetobacter baumannii
PDT001665426.1,470,470,Acinetobacter baumannii
PDT001264663.3,470,470,Acinetobacter baumannii
PDT002074234.1,470,470,Acinetobacter baumannii
PDT001436844.1,470,470,Acinetobacter baumannii
PDT002154422.1,470,470,Acinetobacter baumannii
PDT000526416.1,470,470,Acinetobacter baumannii
PDT001488336.1,470,470,Acinetobacter baumannii
PDT001820073.1,470,470,Acinetobacter baumannii
PDT002247206.1,470,470,Acinetobacter baumannii
PDT001135168.1,470,470,Acinetobacter baumannii
PDT002154466.1,470,470,Acinetobacter baumannii
PDT002247277.1,470,470,Acinetobacter baumannii
