scientific_name,erd_group,target_acc,asm_acc
Staphylococcus aureus,PDS000131596.2,PDT001562250.1,GCA_027868865.1
Staphylococcus aureus,PDS000137452.1,PDT001640300.1,GCA_028805215.1
Staphylococcus aureus,PDS000137464.1,PDT001640304.1,GCA_028805425.1
Staphylococcus aureus,PDS000142537.1,PDT001696558.1,GCA_030889445.1
Staphylococcus aureus,PDS000148935.1,PDT001507742.1,GCA_026588435.1
Staphylococcus aureus,PDS000188910.1,PDT002261755.1,GCA_040788095.1
Staphylococcus aureus,PDS000194501.1,PDT002339684.1,
Staphylococcus aureus,PDS000068696.1,PDT000371251.2,GCA_003419185.1
Staphylococcus aureus,PDS000144513.1,PDT001712020.1,
Staphylococcus aureus,PDS000144076.1,PDT000132734.2,GCA_900080765.1
Staphylococcus aureus,PDS000144509.1,PDT001715257.1,
Staphylococcus aureus,PDS000144316.1,PDT000083841.2,GCA_001290665.1
Staphylococcus aureus,PDS000143996.1,PDT001712599.1,GCA_033829485.1
Staphylococcus aureus,PDS000128501.1,PDT001532748.1,GCA_027124235.1
Staphylococcus aureus,PDS000130027.1,PDT001548302.1,
Staphylococcus aureus,PDS000069265.1,PDT000090504.2,GCA_001353175.1
Staphylococcus aureus,PDS000068649.1,PDT000079517.2,GCA_001206195.1
Staphylococcus aureus,PDS000130719.1,PDT001553923.1,
Staphylococcus aureus,PDS000130535.1,PDT001555159.1,GCA_027503285.1
Staphylococcus aureus,PDS000129452.1,PDT001540621.1,GCA_027199825.1
Staphylococcus aureus,PDS000068021.1,PDT000810748.1,
Staphylococcus aureus,PDS000129200.1,PDT001539080.1,GCA_027169825.1
Staphylococcus aureus,PDS000126733.1,PDT001511171.1,GCA_026640335.1
Staphylococcus aureus,PDS000126662.1,PDT001511594.1,GCA_026632115.1
Staphylococcus aureus,PDS000141655.1,PDT001685316.1,GCA_029644585.1
Staphylococcus aureus,PDS000135314.1,PDT001597858.2,GCA_028361135.1
Staphylococcus aureus,PDS000069488.1,PDT000772372.2,GCA_903811725.1
Staphylococcus aureus,PDS000146540.1,PDT001739191.1,
Staphylococcus aureus,PDS000134435.1,PDT001557016.1,
Staphylococcus aureus,PDS000128513.1,PDT001533730.1,GCA_027105135.1
Staphylococcus aureus,PDS000129296.1,PDT001539415.1,
Staphylococcus aureus,PDS000143828.1,PDT001710495.1,
Staphylococcus aureus,PDS000143857.1,PDT001710326.1,
Staphylococcus aureus,PDS000143872.1,PDT001710638.1,
Staphylococcus aureus,PDS000133942.1,PDT001585645.1,GCA_028088995.1
Staphylococcus aureus,PDS000133401.1,PDT001579298.1,GCA_027956665.1
Staphylococcus aureus,PDS000112204.2,PDT001344769.1,
Staphylococcus aureus,PDS000111836.1,PDT001337694.1,GCA_024019075.1
Staphylococcus aureus,PDS000133869.1,PDT001583217.1,GCA_028076655.1
Staphylococcus aureus,PDS000102474.1,PDT001218092.1,GCA_021429545.1
Staphylococcus aureus,PDS000165960.1,PDT001976773.1,GCA_033523935.1
Staphylococcus aureus,PDS000126513.2,PDT002033643.1,
Staphylococcus aureus,PDS000190336.1,PDT001569772.1,
Staphylococcus aureus,PDS000068529.2,PDT001606685.1,
Staphylococcus aureus,PDS000189660.1,PDT000769480.2,GCA_013343885.1
Staphylococcus aureus,PDS000126728.1,PDT001511937.1,GCA_026667295.1
Staphylococcus aureus,PDS000076908.1,PDT000904391.1,GCA_015717155.1
Staphylococcus aureus,PDS000081765.2,PDT000977797.1,GCA_017155435.1
Staphylococcus aureus,PDS000167814.1,PDT001998584.1,GCA_033955055.1
Staphylococcus aureus,PDS000069542.1,PDT000813831.1,GCA_009460985.1
Staphylococcus aureus,PDS000128199.1,PDT001530262.1,GCA_027247105.1
Staphylococcus aureus,PDS000128083.1,PDT001530224.1,GCA_027247945.1
Staphylococcus aureus,PDS000128148.1,PDT001530141.1,GCA_027251695.1
Staphylococcus aureus,PDS000069784.1,PDT000693206.2,GCA_010994155.1
Staphylococcus aureus,PDS000135823.1,PDT001606549.1,
Staphylococcus aureus,PDS000103494.1,PDT001231741.1,GCA_021577075.1
Staphylococcus aureus,PDS000102899.1,PDT001224556.1,GCA_021480345.1
Staphylococcus aureus,PDS000095096.1,PDT001117019.1,GCA_019757335.1
Staphylococcus aureus,PDS000129268.1,PDT001538720.1,GCA_027148665.1
Staphylococcus aureus,PDS000118365.1,PDT001285202.1,GCA_022870625.1
Staphylococcus aureus,PDS000134890.1,PDT001520121.1,GCA_026849795.1
Staphylococcus aureus,PDS000132355.1,PDT001571758.1,GCA_027839435.1
Staphylococcus aureus,PDS000175229.1,PDT001535222.1,GCA_026996375.1
Staphylococcus aureus,PDS000092105.1,PDT001077545.1,GCA_019015235.1
Staphylococcus aureus,PDS000168515.1,PDT002007786.1,GCA_033958765.1
Staphylococcus aureus,PDS000150218.1,PDT001783539.1,GCA_030288515.1
Staphylococcus aureus,PDS000115324.1,PDT001385684.1,GCA_024590195.1
Staphylococcus aureus,PDS000128819.1,PDT001534503.1,GCA_027079765.1
Staphylococcus aureus,PDS000128984.1,PDT001536338.1,GCA_026970615.1
Staphylococcus aureus,PDS000134955.1,PDT001595534.1,
Staphylococcus aureus,PDS000125443.1,PDT001013927.1,GCA_018151185.1
Staphylococcus aureus,PDS000148838.1,PDT001773477.1,GCA_030246425.1
Staphylococcus aureus,PDS000163702.1,PDT001949520.1,GCA_032910865.1
Staphylococcus aureus,PDS000190096.1,PDT001273852.1,GCA_022631265.1
Staphylococcus aureus,PDS000175237.1,PDT002090429.1,
Staphylococcus aureus,PDS000170800.1,PDT002040613.1,GCA_034650395.1
Staphylococcus aureus,PDS000131872.1,PDT001565890.1,GCA_027763285.1
Staphylococcus aureus,PDS000150225.1,PDT001783534.1,GCA_030288415.1
Staphylococcus aureus,PDS000137934.1,PDT001643824.1,GCA_028957865.1
Staphylococcus aureus,PDS000152278.1,PDT001793302.1,GCA_030357895.1
Staphylococcus aureus,PDS000179244.2,PDT002146322.1,GCA_038428225.1
Staphylococcus aureus,PDS000162450.1,PDT001931572.1,GCA_032654005.1
Staphylococcus aureus,PDS000165719.1,PDT001975332.1,
Staphylococcus aureus,PDS000193589.1,PDT002329065.1,GCA_041321655.1
Staphylococcus aureus,PDS000180555.1,PDT002132492.1,GCA_037989795.1
Staphylococcus aureus,PDS000198748.1,PDT002383428.1,GCA_041926055.1
Staphylococcus aureus,PDS000068494.2,PDT001532666.1,
Staphylococcus aureus,PDS000135278.1,PDT001598202.1,GCA_028364955.1
Staphylococcus aureus,PDS000129761.1,PDT001543960.1,
Staphylococcus aureus,PDS000130674.1,PDT001553911.1,
Staphylococcus aureus,PDS000129553.1,PDT001540382.1,GCA_027196945.1
Staphylococcus aureus,PDS000130804.1,PDT001556178.1,GCA_027544785.1
Staphylococcus aureus,PDS000067819.1,PDT000812263.1,
Staphylococcus aureus,PDS000093054.1,PDT000184753.2,GCA_015612245.2
Staphylococcus aureus,PDS000135995.1,PDT001174393.1,GCA_020821585.1
Staphylococcus aureus,PDS000112191.1,PDT001344662.1,
Staphylococcus aureus,PDS000111914.1,PDT001337484.1,
Staphylococcus aureus,PDS000135118.1,PDT000050127.2,GCA_000877985.1
Staphylococcus aureus,PDS000085238.1,PDT001014140.1,GCA_018144755.1
Staphylococcus aureus,PDS000130288.1,PDT001550141.1,GCA_027476775.1
Staphylococcus aureus,PDS000136171.1,PDT001608357.1,GCA_028537075.1
Staphylococcus aureus,PDS000129848.1,PDT001544677.1,
Staphylococcus aureus,PDS000130357.1,PDT000175309.2,GCA_900149335.1
Staphylococcus aureus,PDS000129481.1,PDT001540275.1,
Staphylococcus aureus,PDS000129527.1,PDT001539946.1,
Staphylococcus aureus,PDS000153818.1,PDT001825018.1,GCA_032396365.1
Staphylococcus aureus,PDS000165934.1,PDT001975851.1,GCA_033566435.1
Staphylococcus aureus,PDS000160880.1,PDT001048969.1,GCA_018811765.1
Staphylococcus aureus,PDS000170383.1,PDT002033718.1,
Staphylococcus aureus,PDS000126354.1,PDT001508322.1,
Staphylococcus aureus,PDS000069599.1,PDT000070636.2,GCA_001064215.1
Staphylococcus aureus,PDS000068582.1,PDT000095428.2,GCA_001448215.1
Staphylococcus aureus,PDS000157292.2,PDT001868963.1,GCA_031028085.1
Staphylococcus aureus,PDS000127878.2,PDT001527624.1,GCA_026920415.1
Staphylococcus aureus,PDS000125810.1,PDT001499669.1,GCA_026452305.1
Staphylococcus aureus,PDS000125785.1,PDT001500147.4,GCA_026469505.1
Staphylococcus aureus,PDS000125170.2,PDT001500562.2,GCA_026446445.1
Staphylococcus aureus,PDS000132193.1,PDT001568797.1,GCA_027777525.1
Staphylococcus aureus,PDS000069107.1,PDT000209997.2,GCA_002121795.1
Staphylococcus aureus,PDS000069947.1,PDT000812748.1,GCA_015570755.1
Staphylococcus aureus,PDS000167866.1,PDT001998536.1,GCA_033909445.1
Staphylococcus aureus,PDS000153743.1,PDT001823812.1,GCA_032421945.1
Staphylococcus aureus,PDS000181873.1,PDT000686634.2,GCA_010570905.1
Staphylococcus aureus,PDS000096150.1,PDT001135114.1,GCA_020075315.1
Staphylococcus aureus,PDS000109675.1,PDT001307493.1,
Staphylococcus aureus,PDS000127614.1,PDT001524816.1,GCA_026879985.1
Staphylococcus aureus,PDS000072112.1,PDT000843987.1,GCA_014693325.1
Staphylococcus aureus,PDS000133153.1,PDT001576278.1,GCA_027997645.1
Staphylococcus aureus,PDS000168711.1,PDT002011383.1,GCA_034020235.1
Staphylococcus aureus,PDS000131964.1,PDT001520905.1,GCA_026834835.1
Staphylococcus aureus,PDS000098075.1,PDT001165287.1,GCA_020665535.1
Staphylococcus aureus,PDS000176038.1,PDT002100234.1,GCA_037020045.1
Staphylococcus aureus,PDS000171317.1,PDT001174322.1,GCA_020820135.1
Staphylococcus aureus,PDS000110403.1,PDT001316812.1,GCA_023583325.1
Staphylococcus aureus,PDS000127914.1,PDT001526923.1,GCA_026917895.1
Staphylococcus aureus,PDS000128700.1,PDT001536323.1,GCA_026971235.1
Staphylococcus aureus,PDS000133490.1,PDT001578496.1,GCA_027974965.1
Staphylococcus aureus,PDS000133315.1,PDT001501361.1,GCA_026432475.1
Staphylococcus aureus,PDS000131909.1,PDT001566487.1,GCA_027752125.1
Staphylococcus aureus,PDS000131577.2,PDT001562572.1,GCA_027632865.1
Staphylococcus aureus,PDS000131865.1,PDT001566297.1,GCA_027761325.1
Staphylococcus aureus,PDS000175197.1,PDT001566564.1,GCA_027777185.1
Staphylococcus aureus,PDS000131894.1,PDT001566438.1,GCA_027754925.1
Staphylococcus aureus,PDS000150278.1,PDT001783508.1,GCA_030287765.1
Staphylococcus aureus,PDS000154112.2,PDT002032383.1,
Staphylococcus aureus,PDS000148880.1,PDT001507853.1,GCA_026586935.1
Staphylococcus aureus,PDS000148867.1,PDT001773447.1,GCA_030245835.1
Staphylococcus aureus,PDS000165718.1,PDT001975327.1,GCA_033495215.1
Staphylococcus aureus,PDS000188797.1,PDT002256956.1,
Staphylococcus aureus,PDS000194487.1,PDT002339246.1,
Staphylococcus aureus,PDS000196777.1,PDT002363759.1,GCA_041734095.1
Staphylococcus aureus,PDS000144160.1,PDT001714936.1,
Staphylococcus aureus,PDS000144399.1,PDT001711908.1,
Staphylococcus aureus,PDS000144386.1,PDT000132696.2,GCA_900080285.1
Staphylococcus aureus,PDS000130467.1,PDT001554333.1,GCA_027519725.1
Staphylococcus aureus,PDS000137821.1,PDT001646145.1,
Staphylococcus aureus,PDS000068749.1,PDT000358515.2,GCA_900457545.1
Staphylococcus aureus,PDS000137764.1,PDT001556119.1,GCA_027545945.1
Staphylococcus aureus,PDS000134902.1,PDT001595548.1,
Staphylococcus aureus,PDS000070380.1,PDT000822259.1,
Staphylococcus aureus,PDS000067946.1,PDT000810915.1,
Staphylococcus aureus,PDS000069245.1,PDT000170617.2,GCA_900125855.1
Staphylococcus aureus,PDS000172583.1,PDT002064099.1,
Staphylococcus aureus,PDS000140400.1,PDT001669380.1,GCA_029392455.1
Staphylococcus aureus,PDS000133552.1,PDT001551902.1,
Staphylococcus aureus,PDS000067868.2,PDT000811608.1,GCA_015577375.1
Staphylococcus aureus,PDS000069303.1,PDT000118091.2,GCA_900018265.1
Staphylococcus aureus,PDS000069451.1,PDT000772618.2,GCA_903802535.1
Staphylococcus aureus,PDS000069459.1,PDT000772504.2,GCA_903801075.1
Staphylococcus aureus,PDS000068286.2,PDT001617040.1,
Staphylococcus aureus,PDS000130991.1,PDT001557101.1,
Staphylococcus aureus,PDS000146536.1,PDT001547473.1,GCA_027345805.1
Staphylococcus aureus,PDS000143832.1,PDT001710362.1,
Staphylococcus aureus,PDS000133488.1,PDT001579314.1,GCA_027956285.1
Staphylococcus aureus,PDS000133354.1,PDT001579379.1,GCA_027954545.1
Staphylococcus aureus,PDS000111934.1,PDT001337469.1,
Staphylococcus aureus,PDS000100325.1,PDT001191968.1,
Staphylococcus aureus,PDS000122309.1,PDT000920823.1,
Staphylococcus aureus,PDS000126525.1,PDT001510312.1,
Staphylococcus aureus,PDS000134458.1,PDT001591282.1,
Staphylococcus aureus,PDS000130977.2,PDT001557128.1,
Staphylococcus aureus,PDS000131001.1,PDT001557201.1,GCA_027599745.1
Staphylococcus aureus,PDS000136173.1,PDT001608457.1,GCA_028535355.1
Staphylococcus aureus,PDS000141871.1,PDT001688755.1,GCA_029724125.1
Staphylococcus aureus,PDS000129402.1,PDT001540095.1,
Staphylococcus aureus,PDS000195211.1,PDT002345321.1,
Staphylococcus aureus,PDS000190342.1,PDT002280669.1,
Staphylococcus aureus,PDS000126317.1,PDT001507978.1,
Staphylococcus aureus,PDS000126342.3,PDT001508511.2,GCA_026582605.2
Staphylococcus aureus,PDS000143995.1,PDT001712669.1,GCA_033828565.1
Staphylococcus aureus,PDS000136782.1,PDT000313597.2,GCA_003073755.1
Staphylococcus aureus,PDS000125907.1,PDT001499848.5,GCA_026482645.1
Staphylococcus aureus,PDS000125812.1,PDT001500128.4,GCA_026476585.1
Staphylococcus aureus,PDS000130028.1,PDT000822077.1,GCA_015544955.1
Staphylococcus aureus,PDS000150202.1,PDT001606986.1,
Staphylococcus aureus,PDS000076913.1,PDT000904246.1,GCA_015714075.1
Staphylococcus aureus,PDS000068798.1,PDT000766344.2,GCA_013339465.1
Staphylococcus aureus,PDS000128137.1,PDT001530648.1,GCA_027190765.1
Staphylococcus aureus,PDS000128230.1,PDT001530732.1,GCA_027189145.1
Staphylococcus aureus,PDS000109646.1,PDT001307370.1,
Staphylococcus aureus,PDS000135794.1,PDT001606611.1,
Staphylococcus aureus,PDS000103498.1,PDT001231746.1,GCA_021577165.1
Staphylococcus aureus,PDS000127380.1,PDT001521881.1,GCA_026821935.1
Staphylococcus aureus,PDS000098074.1,PDT001165315.1,GCA_020666095.1
Staphylococcus aureus,PDS000175431.1,PDT002092547.1,
Staphylococcus aureus,PDS000190491.2,PDT001077461.1,GCA_019013565.1
Staphylococcus aureus,PDS000183099.1,PDT001385645.1,GCA_024588305.1
Staphylococcus aureus,PDS000110266.1,PDT001316668.1,GCA_023583705.1
Staphylococcus aureus,PDS000128726.1,PDT001536222.1,GCA_026973035.1
Staphylococcus aureus,PDS000133441.1,PDT001578679.1,GCA_027966945.1
Staphylococcus aureus,PDS000136400.1,PDT001611822.1,GCA_028587045.1
Staphylococcus aureus,PDS000153490.1,PDT001820415.1,GCA_030489245.1
Staphylococcus aureus,PDS000131892.1,PDT001563230.1,GCA_027654985.1
Staphylococcus aureus,PDS000131717.1,PDT001565687.1,GCA_027793755.1
Staphylococcus aureus,PDS000184002.1,PDT001687040.1,GCA_029665765.1
Staphylococcus aureus,PDS000163726.1,PDT001507732.1,GCA_026589075.1
Staphylococcus aureus,PDS000154568.1,PDT001836303.1,GCA_032028605.1
Staphylococcus aureus,PDS000165721.1,PDT001975261.1,GCA_033496455.1
Staphylococcus aureus,PDS000174349.2,PDT002082296.2,GCA_036689715.2
Staphylococcus aureus,PDS000193561.1,PDT002181067.1,GCA_039892175.1
Staphylococcus aureus,PDS000193564.1,PDT002329049.1,GCA_041321335.1
Staphylococcus aureus,PDS000190788.1,PDT002286553.1,
Staphylococcus aureus,PDS000144469.1,PDT001712979.1,GCA_032221325.1
Staphylococcus aureus,PDS000130766.1,PDT001547867.1,
Staphylococcus aureus,PDS000128653.1,PDT001532886.1,GCA_027120735.1
Staphylococcus aureus,PDS000068483.2,PDT001532981.1,GCA_027118975.1
Staphylococcus aureus,PDS000137809.1,PDT001646212.1,
Staphylococcus aureus,PDS000137852.1,PDT001646296.1,
Staphylococcus aureus,PDS000134980.1,PDT001595758.1,
Staphylococcus aureus,PDS000134889.1,PDT001595788.1,
Staphylococcus aureus,PDS000068045.4,PDT000088245.2,GCA_015619605.2
Staphylococcus aureus,PDS000126309.1,PDT001506878.1,
Staphylococcus aureus,PDS000140062.1,PDT001667895.1,GCA_029384095.1
Staphylococcus aureus,PDS000140387.1,PDT001669526.1,GCA_029389595.1
Staphylococcus aureus,PDS000125851.1,PDT001503470.1,GCA_026494895.1
Staphylococcus aureus,PDS000069324.1,PDT000791121.2,GCA_903808635.1
Staphylococcus aureus,PDS000130042.1,PDT001547007.1,GCA_027461685.1
Staphylococcus aureus,PDS000131620.1,PDT000423825.1,GCA_015606965.1
Staphylococcus aureus,PDS000068097.3,PDT000184718.2,GCA_019240355.1
Staphylococcus aureus,PDS000137508.1,PDT001637083.1,
Staphylococcus aureus,PDS000133359.2,PDT001579207.1,
Staphylococcus aureus,PDS000130208.1,PDT001550723.1,
Staphylococcus aureus,PDS000143806.1,PDT001710857.1,
Staphylococcus aureus,PDS000143814.1,PDT001710403.1,
Staphylococcus aureus,PDS000143880.1,PDT001710154.1,
Staphylococcus aureus,PDS000122333.1,PDT000887358.1,
Staphylococcus aureus,PDS000122307.1,PDT000887044.1,
Staphylococcus aureus,PDS000135458.1,PDT001600602.1,GCA_028425945.1
Staphylococcus aureus,PDS000130239.1,PDT001550170.1,GCA_027479865.1
Staphylococcus aureus,PDS000129829.1,PDT001544639.1,
Staphylococcus aureus,PDS000092655.1,PDT001086075.1,GCA_910589915.1
Staphylococcus aureus,PDS000165876.1,PDT001976719.1,GCA_033524135.1
Staphylococcus aureus,PDS000170288.1,PDT002032051.1,
Staphylococcus aureus,PDS000125750.1,PDT001503292.1,GCA_026498765.1
Staphylococcus aureus,PDS000125187.1,PDT001498885.1,GCA_026462545.1
Staphylococcus aureus,PDS000125248.2,PDT001499280.5,GCA_026504005.1
Staphylococcus aureus,PDS000099850.1,PDT001187783.1,GCA_021011815.1
Staphylococcus aureus,PDS000150255.1,PDT001783602.1,GCA_030289775.1
Staphylococcus aureus,PDS000072567.1,PDT000848263.2,GCA_014734695.1
Staphylococcus aureus,PDS000167819.1,PDT001998198.1,GCA_033916245.1
Staphylococcus aureus,PDS000127559.1,PDT001524257.1,GCA_026864395.1
Staphylococcus aureus,PDS000135454.1,PDT001601156.1,GCA_028429285.1
Staphylococcus aureus,PDS000133356.1,PDT001578234.1,GCA_027987735.1
Staphylococcus aureus,PDS000098088.1,PDT001165171.1,GCA_020663395.1
Staphylococcus aureus,PDS000092485.1,PDT001083798.1,GCA_019124215.1
Staphylococcus aureus,PDS000135426.1,PDT001600375.1,GCA_028418225.1
Staphylococcus aureus,PDS000115336.1,PDT001385804.1,GCA_024594825.1
Staphylococcus aureus,PDS000128756.1,PDT001535029.1,GCA_027027605.1
Staphylococcus aureus,PDS000131245.1,PDT001559222.1,GCA_027826575.1
Staphylococcus aureus,PDS000133469.1,PDT001578767.1,GCA_027965125.1
Staphylococcus aureus,PDS000163719.1,PDT001949335.1,GCA_032906005.1
Staphylococcus aureus,PDS000120281.1,PDT001443970.1,GCA_025569485.1
Staphylococcus aureus,PDS000131111.1,PDT001559343.1,GCA_027824315.1
Staphylococcus aureus,PDS000131656.1,PDT001561112.1,GCA_027722585.1
Staphylococcus aureus,PDS000131201.1,PDT001561398.1,GCA_027642305.1
Staphylococcus aureus,PDS000128108.1,PDT001529669.1,
Staphylococcus aureus,PDS000150902.1,PDT001793208.1,GCA_030355835.1
Staphylococcus aureus,PDS000148811.1,PDT001507688.1,GCA_026589475.1
Staphylococcus aureus,PDS000166217.1,PDT001981715.1,GCA_033486875.1
Staphylococcus aureus,PDS000188924.1,PDT002261694.1,GCA_040785555.1
Staphylococcus aureus,PDS000175078.1,PDT002089052.1,
Staphylococcus aureus,PDS000188791.1,PDT002256822.1,
Staphylococcus aureus,PDS000198743.1,PDT002383425.1,GCA_041925995.1
Staphylococcus aureus,PDS000068706.1,PDT000371225.2,GCA_003418075.1
Staphylococcus aureus,PDS000129444.1,PDT001541509.1,GCA_027211145.1
Staphylococcus aureus,PDS000130549.1,PDT001510390.1,
Staphylococcus aureus,PDS000137845.1,PDT001646109.1,
Staphylococcus aureus,PDS000132070.1,PDT001520564.1,
Staphylococcus aureus,PDS000135323.1,PDT001598485.1,GCA_028369435.1
Staphylococcus aureus,PDS000067955.1,PDT000810630.1,
Staphylococcus aureus,PDS000140402.1,PDT001669455.1,GCA_029390995.1
Staphylococcus aureus,PDS000126683.1,PDT001511213.1,GCA_026639615.1
Staphylococcus aureus,PDS000141650.1,PDT001685340.1,GCA_029642825.1
Staphylococcus aureus,PDS000069474.1,PDT000772456.2,GCA_903812785.1
Staphylococcus aureus,PDS000069358.1,PDT000790276.2,GCA_903803115.1
Staphylococcus aureus,PDS000069431.1,PDT000772844.2,GCA_903799905.1
Staphylococcus aureus,PDS000130992.1,PDT001557134.1,
Staphylococcus aureus,PDS000143890.1,PDT001710644.1,
Staphylococcus aureus,PDS000153819.1,PDT001606472.1,GCA_028469625.1
Staphylococcus aureus,PDS000131006.1,PDT001557323.1,GCA_027597975.1
Staphylococcus aureus,PDS000138063.1,PDT001648680.1,
Staphylococcus aureus,PDS000138065.1,PDT001648649.1,
Staphylococcus aureus,PDS000165961.1,PDT001975969.1,GCA_033535535.1
Staphylococcus aureus,PDS000170272.1,PDT002031999.1,
Staphylococcus aureus,PDS000161544.1,PDT001914361.1,GCA_032383455.1
Staphylococcus aureus,PDS000175278.3,PDT002117739.1,GCA_963993815.1
Staphylococcus aureus,PDS000126316.1,PDT001508323.1,
Staphylococcus aureus,PDS000069598.1,PDT000070672.2,GCA_001065015.1
Staphylococcus aureus,PDS000127771.1,PDT001527875.1,
Staphylococcus aureus,PDS000069024.1,PDT000238764.2,GCA_002273145.1
Staphylococcus aureus,PDS000129215.1,PDT001539499.1,GCA_027165945.1
Staphylococcus aureus,PDS000125283.2,PDT001500014.1,GCA_026450585.1
Staphylococcus aureus,PDS000134627.1,PDT001592994.1,GCA_028193045.1
Staphylococcus aureus,PDS000129125.1,PDT001536740.1,GCA_027017145.1
Staphylococcus aureus,PDS000069390.1,PDT000605530.2,GCA_008934715.1
Staphylococcus aureus,PDS000167797.1,PDT001998469.1,GCA_033910825.1
Staphylococcus aureus,PDS000068594.1,PDT000408106.2,GCA_003721195.1
Staphylococcus aureus,PDS000118369.1,PDT000711674.2,GCA_011292495.1
Staphylococcus aureus,PDS000188231.1,PDT002248910.1,GCA_040711635.1
Staphylococcus aureus,PDS000068697.1,PDT000766297.2,GCA_013338525.1
Staphylococcus aureus,PDS000068746.1,PDT000813792.1,GCA_009460225.1
Staphylococcus aureus,PDS000128085.1,PDT001530228.1,GCA_027247865.1
Staphylococcus aureus,PDS000069757.1,PDT000693490.2,GCA_011025545.1
Staphylococcus aureus,PDS000068184.1,PDT000772237.2,GCA_013367555.1
Staphylococcus aureus,PDS000077801.1,PDT000920813.1,GCA_016113325.1
Staphylococcus aureus,PDS000136003.1,PDT001607019.1,GCA_028510675.1
Staphylococcus aureus,PDS000129259.1,PDT001525672.1,GCA_026892175.1
Staphylococcus aureus,PDS000070898.1,PDT000827064.1,GCA_014335435.1
Staphylococcus aureus,PDS000077597.1,PDT000916427.1,GCA_016014535.1
Staphylococcus aureus,PDS000142240.1,PDT001692845.1,GCA_029830555.1
Staphylococcus aureus,PDS000134976.1,PDT001520168.1,GCA_026848955.1
Staphylococcus aureus,PDS000131985.1,PDT001567541.1,
Staphylococcus aureus,PDS000098066.1,PDT001165313.1,GCA_020666055.1
Staphylococcus aureus,PDS000098095.1,PDT001165115.1,GCA_020662845.1
Staphylococcus aureus,PDS000080519.1,PDT000953033.1,GCA_016831655.1
Staphylococcus aureus,PDS000094993.2,PDT002081379.1,GCA_036632575.1
Staphylococcus aureus,PDS000092444.1,PDT001083679.1,GCA_019121835.1
Staphylococcus aureus,PDS000134648.1,PDT001592574.1,GCA_028183665.1
Staphylococcus aureus,PDS000102573.1,PDT001220829.1,GCA_021404145.1
Staphylococcus aureus,PDS000110272.1,PDT001317651.1,GCA_023597865.1
Staphylococcus aureus,PDS000117278.1,PDT001408750.1,GCA_024895165.1
Staphylococcus aureus,PDS000117259.1,PDT001408947.1,GCA_024901495.1
Staphylococcus aureus,PDS000135384.1,PDT001600642.1,GCA_028425625.1
Staphylococcus aureus,PDS000115330.1,PDT001385802.1,GCA_024594775.1
Staphylococcus aureus,PDS000128720.1,PDT001536012.1,GCA_026976275.1
Staphylococcus aureus,PDS000133344.1,PDT001578809.1,GCA_027964285.1
Staphylococcus aureus,PDS000125398.1,PDT001501713.1,GCA_026425795.1
Staphylococcus aureus,PDS000125500.1,PDT001501214.1,GCA_026436215.1
Staphylococcus aureus,PDS000131534.1,PDT001563994.1,GCA_027702645.1
Staphylococcus aureus,PDS000175303.1,PDT001565944.1,GCA_027764125.1
Staphylococcus aureus,PDS000138230.1,PDT001606713.1,GCA_028468105.1
Staphylococcus aureus,PDS000131737.1,PDT001562089.1,GCA_027716965.1
Staphylococcus aureus,PDS000137621.1,PDT001640542.1,GCA_028831405.1
Staphylococcus aureus,PDS000142250.1,PDT001694089.1,GCA_029813495.1
Staphylococcus aureus,PDS000163703.1,PDT001507663.1,GCA_026589835.1
Staphylococcus aureus,PDS000148925.1,PDT001507561.1,GCA_026592635.1
Staphylococcus aureus,PDS000164477.1,PDT001955358.1,GCA_033187855.1
Staphylococcus aureus,PDS000165737.1,PDT001975292.1,GCA_033495835.1
Staphylococcus aureus,PDS000175096.1,PDT002089887.1,
Staphylococcus aureus,PDS000194577.1,PDT002339392.1,
Staphylococcus aureus,PDS000194575.1,PDT002339387.1,
Staphylococcus aureus,PDS000143980.1,PDT001713087.1,GCA_033823545.1
Staphylococcus aureus,PDS000144134.1,PDT001715606.1,GCA_033777675.1
Staphylococcus aureus,PDS000128535.1,PDT001532059.1,GCA_027162765.1
Staphylococcus aureus,PDS000129957.1,PDT001546233.1,GCA_027286425.1
Staphylococcus aureus,PDS000068382.1,PDT000116714.2,GCA_900054445.1
Staphylococcus aureus,PDS000068715.1,PDT000090566.2,GCA_001354415.1
Staphylococcus aureus,PDS000068851.1,PDT000343074.2,GCA_900482615.1
Staphylococcus aureus,PDS000137842.1,PDT001645874.1,
Staphylococcus aureus,PDS000146533.1,PDT001739730.1,GCA_033539195.1
Staphylococcus aureus,PDS000132118.1,PDT001567631.1,
Staphylococcus aureus,PDS000129448.1,PDT000112021.2,GCA_900052955.1
Staphylococcus aureus,PDS000135043.1,PDT001597374.1,GCA_028332525.1
Staphylococcus aureus,PDS000140083.1,PDT001667922.1,GCA_029384015.1
Staphylococcus aureus,PDS000140093.1,PDT001668028.1,GCA_029402985.1
Staphylococcus aureus,PDS000067856.1,PDT000811506.1,GCA_015580175.1
Staphylococcus aureus,PDS000069325.1,PDT000791099.2,GCA_903808415.1
Staphylococcus aureus,PDS000136766.1,PDT000772497.2,GCA_903800965.1
Staphylococcus aureus,PDS000068471.1,PDT000106111.2,GCA_001548415.1
Staphylococcus aureus,PDS000093065.1,PDT000184845.2,GCA_015610545.2
