scientific_name,erd_group,target_acc,asm_acc
Pseudomonas aeruginosa,PDS000182542.1,PDT000045470.1,GCA_000796945.1
Pseudomonas aeruginosa,PDS000182648.1,PDT000045269.1,GCA_000792925.1
Pseudomonas aeruginosa,PDS000149220.3,PDT001291362.4,
Pseudomonas aeruginosa,PDS000083241.3,PDT000985289.1,GCA_021664735.1
Pseudomonas aeruginosa,PDS000185846.1,PDT001993310.1,GCA_033850365.1
Pseudomonas aeruginosa,PDS000149896.4,PDT001780311.2,GCA_032822915.2
Pseudomonas aeruginosa,PDS000179481.1,PDT001226085.4,
Pseudomonas aeruginosa,PDS000156341.1,PDT001858253.1,GCA_030846315.1
Pseudomonas aeruginosa,PDS000064592.1,PDT000768001.1,GCA_021681215.1
Pseudomonas aeruginosa,PDS000056079.1,PDT000673569.1,GCA_021706635.1
Pseudomonas aeruginosa,PDS000140977.1,PDT001673398.1,GCA_029488065.1
Pseudomonas aeruginosa,PDS000066104.1,PDT000797676.1,GCA_013619715.1
Pseudomonas aeruginosa,PDS000073922.1,PDT000866293.1,GCA_021667935.1
Pseudomonas aeruginosa,PDS000123212.1,PDT000599581.1,GCA_008802595.1
Pseudomonas aeruginosa,PDS000107995.1,PDT001286343.1,GCA_022998565.1
Pseudomonas aeruginosa,PDS000100578.1,PDT001197969.1,GCA_021060815.1
Pseudomonas aeruginosa,PDS000115080.1,PDT001382832.1,GCA_024587855.1
Pseudomonas aeruginosa,PDS000141395.1,PDT001682450.1,GCA_029604805.1
Pseudomonas aeruginosa,PDS000112375.1,PDT001349796.1,GCA_023933925.1
Pseudomonas aeruginosa,PDS000134542.1,PDT001593697.1,
Pseudomonas aeruginosa,PDS000174274.1,PDT002081909.2,GCA_036665115.1
Pseudomonas aeruginosa,PDS000126628.1,PDT001514314.1,GCA_026623345.1
Pseudomonas aeruginosa,PDS000163073.2,PDT001940634.1,GCA_032750055.1
Pseudomonas aeruginosa,PDS000157329.1,PDT001869728.1,
Pseudomonas aeruginosa,PDS000154748.3,PDT001897988.1,GCA_031849235.1
Pseudomonas aeruginosa,PDS000157977.1,PDT001877438.1,GCA_031207285.1
Pseudomonas aeruginosa,PDS000189146.1,PDT002265855.1,
Pseudomonas aeruginosa,PDS000169606.1,PDT002023389.1,GCA_963453675.1
Pseudomonas aeruginosa,PDS000182534.1,PDT002164229.1,
Pseudomonas aeruginosa,PDS000179477.1,PDT001226316.4,
Pseudomonas aeruginosa,PDS000186343.1,PDT000167137.1,GCA_001875165.1
Pseudomonas aeruginosa,PDS000066118.1,PDT000797649.1,GCA_013619195.1
Pseudomonas aeruginosa,PDS000015989.2,PDT000242573.1,GCA_002312295.1
Pseudomonas aeruginosa,PDS000078015.1,PDT000923421.1,GCA_016341445.1
Pseudomonas aeruginosa,PDS000167574.1,PDT001997549.1,GCA_033928965.1
Pseudomonas aeruginosa,PDS000167568.1,PDT001997074.1,GCA_033938325.1
Pseudomonas aeruginosa,PDS000077998.1,PDT000923224.1,GCA_016337505.1
Pseudomonas aeruginosa,PDS000084183.1,PDT001000624.1,GCA_017741985.1
Pseudomonas aeruginosa,PDS000112393.1,PDT001348418.1,GCA_024002475.1
Pseudomonas aeruginosa,PDS000140607.1,PDT001672356.1,GCA_029500235.1
Pseudomonas aeruginosa,PDS000112165.1,PDT001343959.1,GCA_023953505.1
Pseudomonas aeruginosa,PDS000122010.1,PDT001471629.1,GCA_025921825.1
Pseudomonas aeruginosa,PDS000117129.1,PDT001406504.1,GCA_024831605.1
Pseudomonas aeruginosa,PDS000157982.1,PDT001877445.1,GCA_031207515.1
Pseudomonas aeruginosa,PDS000192997.1,PDT001009335.1,GCA_018027575.1
Pseudomonas aeruginosa,PDS000040844.1,PDT000441903.1,
Pseudomonas aeruginosa,PDS000102757.2,PDT001339881.1,GCA_023995115.1
Pseudomonas aeruginosa,PDS000063867.1,PDT000755722.1,
Pseudomonas aeruginosa,PDS000158318.1,PDT001880988.1,GCA_031372915.1
Pseudomonas aeruginosa,PDS000171110.1,PDT002014251.1,GCA_034045495.1
Pseudomonas aeruginosa,PDS000171095.1,PDT002014299.1,GCA_034046495.1
Pseudomonas aeruginosa,PDS000182459.1,PDT000045283.1,GCA_000793205.1
Pseudomonas aeruginosa,PDS000182598.1,PDT000045451.1,GCA_000796555.1
Pseudomonas aeruginosa,PDS000182631.1,PDT000045378.1,GCA_000795105.1
Pseudomonas aeruginosa,PDS000098883.1,PDT001175554.1,GCA_021614495.1
Pseudomonas aeruginosa,PDS000179473.1,PDT001226413.4,
Pseudomonas aeruginosa,PDS000179508.1,PDT001203142.4,
Pseudomonas aeruginosa,PDS000010325.4,PDT000429998.1,GCA_003975915.1
Pseudomonas aeruginosa,PDS000078014.1,PDT000923182.1,
Pseudomonas aeruginosa,PDS000064604.1,PDT000759694.1,
Pseudomonas aeruginosa,PDS000192999.1,PDT002320723.1,
Pseudomonas aeruginosa,PDS000167339.1,PDT001993686.1,GCA_033895265.1
Pseudomonas aeruginosa,PDS000167558.1,PDT001997830.1,GCA_033923425.1
Pseudomonas aeruginosa,PDS000112297.1,PDT001346689.1,GCA_023915925.1
Pseudomonas aeruginosa,PDS000115693.1,PDT001348659.1,
Pseudomonas aeruginosa,PDS000146126.1,PDT001735960.1,GCA_033629095.1
Pseudomonas aeruginosa,PDS000117130.1,PDT001406506.1,GCA_024831585.1
Pseudomonas aeruginosa,PDS000174319.1,PDT001991839.1,GCA_033798085.1
Pseudomonas aeruginosa,PDS000141687.1,PDT001577309.1,GCA_027855775.1
Pseudomonas aeruginosa,PDS000181322.1,PDT002146218.1,GCA_038439295.1
Pseudomonas aeruginosa,PDS000159463.1,PDT001894095.1,GCA_031734215.1
Pseudomonas aeruginosa,PDS000157989.1,PDT001877444.1,GCA_031207495.1
Pseudomonas aeruginosa,PDS000182949.1,PDT002169836.1,GCA_039677685.1
Pseudomonas aeruginosa,PDS000112024.1,PDT001339883.1,GCA_023995155.1
Pseudomonas aeruginosa,PDS000170990.1,PDT002042901.1,GCA_034812185.1
Pseudomonas aeruginosa,PDS000063742.3,PDT001342643.1,
Pseudomonas aeruginosa,PDS000145322.1,PDT001726124.1,
Pseudomonas aeruginosa,PDS000182679.1,PDT000045303.1,GCA_000793595.1
Pseudomonas aeruginosa,PDS000037626.1,PDT000391998.1,GCA_003631355.1
Pseudomonas aeruginosa,PDS000037632.1,PDT000392101.1,GCA_003633445.1
Pseudomonas aeruginosa,PDS000182574.1,PDT000045199.1,GCA_000791525.1
Pseudomonas aeruginosa,PDS000182616.1,PDT000045480.1,GCA_000797145.1
Pseudomonas aeruginosa,PDS000154350.2,PDT001831923.1,GCA_032321035.1
Pseudomonas aeruginosa,PDS000167274.1,PDT001994260.1,GCA_033888465.1
Pseudomonas aeruginosa,PDS000052952.6,PDT002320683.1,
Pseudomonas aeruginosa,PDS000167348.1,PDT001994498.1,GCA_033883795.1
Pseudomonas aeruginosa,PDS000167352.1,PDT001994003.1,GCA_033871275.1
Pseudomonas aeruginosa,PDS000112290.1,PDT000768532.2,
Pseudomonas aeruginosa,PDS000056078.1,PDT000673486.1,GCA_021707475.1
Pseudomonas aeruginosa,PDS000153992.1,PDT001443645.1,GCA_025603505.1
Pseudomonas aeruginosa,PDS000103164.1,PDT001228305.1,GCA_021513475.1
Pseudomonas aeruginosa,PDS000079426.2,PDT000940369.2,GCA_016745115.1
Pseudomonas aeruginosa,PDS000082080.1,PDT000972480.1,GCA_016922015.1
Pseudomonas aeruginosa,PDS000110836.1,PDT001324165.1,GCA_023671425.1
Pseudomonas aeruginosa,PDS000112121.1,PDT001344426.1,GCA_023942015.1
Pseudomonas aeruginosa,PDS000112135.1,PDT001344030.1,GCA_023951455.1
Pseudomonas aeruginosa,PDS000117700.1,PDT001413781.1,GCA_025123855.1
Pseudomonas aeruginosa,PDS000117706.1,PDT001414087.1,GCA_025132295.1
Pseudomonas aeruginosa,PDS000154752.4,PDT001898011.1,GCA_031849695.1
Pseudomonas aeruginosa,PDS000174290.1,PDT001991810.1,GCA_033797535.1
Pseudomonas aeruginosa,PDS000171788.1,PDT002055322.1,GCA_035728885.1
Pseudomonas aeruginosa,PDS000174662.1,PDT002086395.1,GCA_036863895.1
Pseudomonas aeruginosa,PDS000199219.1,PDT002387583.1,
Pseudomonas aeruginosa,PDS000010374.1,PDT000173111.1,GCA_900147315.1
Pseudomonas aeruginosa,PDS000039625.1,PDT000424307.1,GCA_021709795.1
Pseudomonas aeruginosa,PDS000101044.1,PDT001200564.1,
Pseudomonas aeruginosa,PDS000075433.2,PDT000882610.1,
Pseudomonas aeruginosa,PDS000114262.2,PDT001367531.1,GCA_024424755.1
Pseudomonas aeruginosa,PDS000135906.1,PDT001608846.1,GCA_949077385.1
Pseudomonas aeruginosa,PDS000169764.1,PDT002027279.1,GCA_963451075.1
Pseudomonas aeruginosa,PDS000182472.1,PDT000045255.1,GCA_000792635.1
Pseudomonas aeruginosa,PDS000182572.1,PDT000045392.1,GCA_000795385.1
Pseudomonas aeruginosa,PDS000012580.1,PDT000207013.1,GCA_002116945.1
Pseudomonas aeruginosa,PDS000039627.2,PDT000050773.2,GCA_000937465.2
Pseudomonas aeruginosa,PDS000039618.1,PDT000424971.1,GCA_003968585.1
Pseudomonas aeruginosa,PDS000167318.1,PDT001993659.1,GCA_033895745.1
Pseudomonas aeruginosa,PDS000039088.1,PDT000414925.1,GCA_003863785.1
Pseudomonas aeruginosa,PDS000047886.1,PDT000540488.1,GCA_006704885.1
Pseudomonas aeruginosa,PDS000111966.1,PDT001339008.1,GCA_024005015.1
Pseudomonas aeruginosa,PDS000104277.1,PDT001244041.1,GCA_022015975.1
Pseudomonas aeruginosa,PDS000140836.1,PDT001676046.1,GCA_029520535.1
Pseudomonas aeruginosa,PDS000147784.1,PDT001567157.1,GCA_027583315.1
Pseudomonas aeruginosa,PDS000190988.1,PDT002299632.1,GCA_041060665.1
Pseudomonas aeruginosa,PDS000117662.1,PDT001413934.1,GCA_025126915.1
Pseudomonas aeruginosa,PDS000157993.1,PDT001877484.1,GCA_031209905.1
Pseudomonas aeruginosa,PDS000174321.1,PDT002081860.2,GCA_036664135.1
Pseudomonas aeruginosa,PDS000171790.1,PDT002055246.1,GCA_035727365.1
Pseudomonas aeruginosa,PDS000185286.1,PDT002208497.1,GCA_040186595.1
Pseudomonas aeruginosa,PDS000199223.1,PDT002387662.1,
Pseudomonas aeruginosa,PDS000182675.1,PDT000045309.1,GCA_000793725.1
Pseudomonas aeruginosa,PDS000179502.1,PDT001207577.4,
Pseudomonas aeruginosa,PDS000179490.1,PDT001203162.4,
Pseudomonas aeruginosa,PDS000149162.3,PDT001207662.4,
Pseudomonas aeruginosa,PDS000171296.1,PDT002047413.1,GCA_035232585.1
Pseudomonas aeruginosa,PDS000015373.6,PDT000294805.1,GCA_003000655.1
Pseudomonas aeruginosa,PDS000039159.1,PDT000416509.1,GCA_003934215.1
Pseudomonas aeruginosa,PDS000167347.1,PDT001993916.1,GCA_033873755.1
Pseudomonas aeruginosa,PDS000077556.1,PDT000915677.1,GCA_016011555.1
Pseudomonas aeruginosa,PDS000096156.1,PDT001135028.1,GCA_020072085.1
Pseudomonas aeruginosa,PDS000111713.2,PDT001682421.1,GCA_029604195.1
Pseudomonas aeruginosa,PDS000161354.1,PDT001913366.1,GCA_032334355.1
Pseudomonas aeruginosa,PDS000112114.1,PDT001344049.1,GCA_023951055.1
Pseudomonas aeruginosa,PDS000140974.1,PDT001677080.1,
Pseudomonas aeruginosa,PDS000184247.1,PDT002188130.1,
Pseudomonas aeruginosa,PDS000117631.1,PDT001413244.1,GCA_025105205.1
Pseudomonas aeruginosa,PDS000117720.1,PDT001414058.1,GCA_025131715.1
Pseudomonas aeruginosa,PDS000117682.1,PDT001413921.1,GCA_025126655.1
Pseudomonas aeruginosa,PDS000195363.1,PDT001378731.2,GCA_024542815.1
Pseudomonas aeruginosa,PDS000157996.1,PDT001877427.1,GCA_031206955.1
Pseudomonas aeruginosa,PDS000179682.1,PDT002069507.1,GCA_036316485.1
Pseudomonas aeruginosa,PDS000192903.1,PDT002319788.1,
Pseudomonas aeruginosa,PDS000063748.1,PDT000753984.1,GCA_021693055.1
Pseudomonas aeruginosa,PDS000063873.2,PDT000202039.2,
Pseudomonas aeruginosa,PDS000112296.1,PDT000755715.1,
Pseudomonas aeruginosa,PDS000063870.1,PDT000755613.1,
Pseudomonas aeruginosa,PDS000051151.1,PDT000595601.1,GCA_902203585.1
Pseudomonas aeruginosa,PDS000122198.1,PDT001474952.1,
Pseudomonas aeruginosa,PDS000135904.1,PDT001608802.1,GCA_949074665.1
Pseudomonas aeruginosa,PDS000182490.1,PDT000045181.1,GCA_000791155.1
Pseudomonas aeruginosa,PDS000182673.1,PDT000045114.1,GCA_000789835.1
Pseudomonas aeruginosa,PDS000182683.1,PDT000045294.1,GCA_000793395.1
Pseudomonas aeruginosa,PDS000164428.1,PDT000045447.1,GCA_000796465.1
Pseudomonas aeruginosa,PDS000182614.1,PDT000045488.1,GCA_000797305.1
Pseudomonas aeruginosa,PDS000163229.2,PDT001917741.1,GCA_032497745.1
Pseudomonas aeruginosa,PDS000107608.3,PDT001278721.1,GCA_022915915.1
Pseudomonas aeruginosa,PDS000179478.1,PDT001207709.4,
Pseudomonas aeruginosa,PDS000044203.1,PDT000483054.1,GCA_004373365.1
Pseudomonas aeruginosa,PDS000167345.2,PDT001994473.1,GCA_033884285.1
Pseudomonas aeruginosa,PDS000112241.1,PDT001346607.1,
Pseudomonas aeruginosa,PDS000107395.2,PDT001277640.1,GCA_022807695.1
Pseudomonas aeruginosa,PDS000073931.1,PDT000866298.1,GCA_021667835.1
Pseudomonas aeruginosa,PDS000112095.1,PDT001344410.1,GCA_023942475.1
Pseudomonas aeruginosa,PDS000117730.1,PDT001413723.1,GCA_025122695.1
Pseudomonas aeruginosa,PDS000173661.1,PDT001940543.1,GCA_032750555.1
Pseudomonas aeruginosa,PDS000186305.1,PDT002223311.2,GCA_040258105.1
Pseudomonas aeruginosa,PDS000175902.1,PDT002098960.1,GCA_037002245.1
Pseudomonas aeruginosa,PDS000092718.1,PDT000202668.2,
Pseudomonas aeruginosa,PDS000039616.2,PDT000424227.1,GCA_021710955.1
Pseudomonas aeruginosa,PDS000124812.1,PDT001491541.1,
Pseudomonas aeruginosa,PDS000114555.1,PDT001371362.1,GCA_024481105.1
Pseudomonas aeruginosa,PDS000125947.1,PDT001505180.1,GCA_026534315.1
Pseudomonas aeruginosa,PDS000194002.1,PDT002333038.1,
Pseudomonas aeruginosa,PDS000182599.1,PDT000045390.1,GCA_000795345.1
Pseudomonas aeruginosa,PDS000192182.1,PDT001552340.3,GCA_027560445.3
Pseudomonas aeruginosa,PDS000098882.1,PDT001171794.2,GCA_021642465.1
Pseudomonas aeruginosa,PDS000141397.10,PDT001681812.3,GCA_029617605.3
Pseudomonas aeruginosa,PDS000130326.1,PDT001552182.1,GCA_027562505.1
Pseudomonas aeruginosa,PDS000111727.1,PDT000096526.1,GCA_001454415.1
Pseudomonas aeruginosa,PDS000077994.1,PDT000923393.1,GCA_016340895.1
Pseudomonas aeruginosa,PDS000167548.1,PDT001994405.1,GCA_033885585.1
Pseudomonas aeruginosa,PDS000076873.1,PDT000904177.1,GCA_015738825.1
Pseudomonas aeruginosa,PDS000106315.1,PDT001263767.1,GCA_022552295.1
Pseudomonas aeruginosa,PDS000056701.1,PDT000686222.1,GCA_010609305.1
Pseudomonas aeruginosa,PDS000054118.1,PDT000639782.1,GCA_009727345.1
Pseudomonas aeruginosa,PDS000073923.1,PDT000866438.1,GCA_021667415.1
Pseudomonas aeruginosa,PDS000102756.1,PDT001222093.1,GCA_021586775.1
Pseudomonas aeruginosa,PDS000153169.1,PDT001816231.1,
Pseudomonas aeruginosa,PDS000112147.1,PDT000906864.1,GCA_015764505.1
Pseudomonas aeruginosa,PDS000112129.1,PDT001344543.1,GCA_023938805.1
Pseudomonas aeruginosa,PDS000134541.2,PDT001593526.1,
Pseudomonas aeruginosa,PDS000131680.1,PDT001567156.1,GCA_027571365.1
Pseudomonas aeruginosa,PDS000145331.1,PDT001726212.1,GCA_033691375.1
Pseudomonas aeruginosa,PDS000180022.1,PDT002128932.1,GCA_037890755.1
Pseudomonas aeruginosa,PDS000199226.1,PDT002387586.1,
Pseudomonas aeruginosa,PDS000100312.1,PDT001193129.1,
Pseudomonas aeruginosa,PDS000182553.1,PDT000045455.1,GCA_000796645.1
Pseudomonas aeruginosa,PDS000171096.1,PDT002014252.1,GCA_034045475.1
Pseudomonas aeruginosa,PDS000182502.1,PDT002164301.1,
Pseudomonas aeruginosa,PDS000182657.1,PDT002164343.1,
Pseudomonas aeruginosa,PDS000149197.6,PDT001203029.1,
Pseudomonas aeruginosa,PDS000178822.1,PDT002037995.1,GCA_034563415.1
Pseudomonas aeruginosa,PDS000040185.1,PDT000429948.1,GCA_003974905.1
Pseudomonas aeruginosa,PDS000153625.1,PDT000429920.1,GCA_003974345.1
Pseudomonas aeruginosa,PDS000167240.1,PDT001993717.1,GCA_033894665.1
Pseudomonas aeruginosa,PDS000167594.1,PDT001994348.1,GCA_033886725.1
Pseudomonas aeruginosa,PDS000167567.1,PDT001997778.1,GCA_033924385.1
Pseudomonas aeruginosa,PDS000112259.1,PDT001346411.1,GCA_023917885.1
Pseudomonas aeruginosa,PDS000112082.1,PDT001347116.1,GCA_023912295.1
Pseudomonas aeruginosa,PDS000136534.1,PDT000358844.1,GCA_900455295.1
Pseudomonas aeruginosa,PDS000093765.7,PDT002273832.1,GCA_040901225.1
Pseudomonas aeruginosa,PDS000111226.1,PDT001325529.1,GCA_023826915.1
Pseudomonas aeruginosa,PDS000112166.1,PDT001344085.1,GCA_023950275.1
Pseudomonas aeruginosa,PDS000134544.2,PDT002067246.1,GCA_036481275.1
Pseudomonas aeruginosa,PDS000164894.1,PDT001965148.1,
Pseudomonas aeruginosa,PDS000136325.1,PDT001611660.1,GCA_028567625.1
Pseudomonas aeruginosa,PDS000170534.1,PDT002035262.1,GCA_034486145.1
Pseudomonas aeruginosa,PDS000157983.1,PDT001877475.1,GCA_031208615.1
Pseudomonas aeruginosa,PDS000174276.1,PDT002081884.2,GCA_036664615.1
Pseudomonas aeruginosa,PDS000180749.1,PDT002136532.1,
Pseudomonas aeruginosa,PDS000175905.1,PDT001344008.1,GCA_023951875.1
Pseudomonas aeruginosa,PDS000063745.2,PDT000754042.1,GCA_021690415.1
Pseudomonas aeruginosa,PDS000010375.2,PDT000348212.1,GCA_900455145.1
Pseudomonas aeruginosa,PDS000039610.1,PDT000424224.1,GCA_021710995.1
Pseudomonas aeruginosa,PDS000079826.2,PDT000944433.1,
Pseudomonas aeruginosa,PDS000186960.1,PDT002230439.1,
Pseudomonas aeruginosa,PDS000122202.1,PDT001474957.1,
Pseudomonas aeruginosa,PDS000182558.1,PDT000045449.1,GCA_000796525.1
Pseudomonas aeruginosa,PDS000182727.1,PDT002165052.1,
Pseudomonas aeruginosa,PDS000182467.1,PDT002164205.1,
Pseudomonas aeruginosa,PDS000098881.6,PDT002086794.1,GCA_036879125.1
Pseudomonas aeruginosa,PDS000047540.1,PDT000411877.1,GCA_003841045.1
Pseudomonas aeruginosa,PDS000065916.1,PDT000795157.1,GCA_013435645.1
Pseudomonas aeruginosa,PDS000016053.2,PDT000243188.1,GCA_002330095.1
Pseudomonas aeruginosa,PDS000078022.3,PDT000923377.1,GCA_016340565.1
Pseudomonas aeruginosa,PDS000065928.1,PDT000795083.1,GCA_013434225.1
Pseudomonas aeruginosa,PDS000112359.1,PDT001349778.1,GCA_023933565.1
Pseudomonas aeruginosa,PDS000159456.1,PDT001877676.1,GCA_031224255.1
Pseudomonas aeruginosa,PDS000157992.1,PDT001877446.1,GCA_031207595.1
Pseudomonas aeruginosa,PDS000155776.1,PDT001849336.1,GCA_030711895.1
Pseudomonas aeruginosa,PDS000174278.1,PDT002081856.2,GCA_036664035.1
Pseudomonas aeruginosa,PDS000176020.1,PDT002065531.1,GCA_036224545.1
Pseudomonas aeruginosa,PDS000174908.1,PDT002088917.1,GCA_036879505.1
Pseudomonas aeruginosa,PDS000064630.1,PDT000768393.1,
Pseudomonas aeruginosa,PDS000176914.1,PDT002104484.1,GCA_963901365.1
Pseudomonas aeruginosa,PDS000182495.1,PDT000045211.1,GCA_000791765.1
Pseudomonas aeruginosa,PDS000182604.1,PDT002164320.1,
Pseudomonas aeruginosa,PDS000182520.1,PDT002164406.1,
Pseudomonas aeruginosa,PDS000182636.1,PDT002164168.1,
Pseudomonas aeruginosa,PDS000063996.1,PDT000756216.1,
Pseudomonas aeruginosa,PDS000179504.1,PDT001207441.4,
Pseudomonas aeruginosa,PDS000179499.1,PDT001226263.4,
Pseudomonas aeruginosa,PDS000174390.2,PDT002082775.1,GCA_036713655.1
Pseudomonas aeruginosa,PDS000092198.10,PDT001067686.3,GCA_021661515.3
Pseudomonas aeruginosa,PDS000078024.1,PDT000292998.1,GCA_002968955.1
Pseudomonas aeruginosa,PDS000038258.4,PDT000480317.1,GCA_004355125.1
Pseudomonas aeruginosa,PDS000122015.1,PDT001471567.1,GCA_025922185.1
Pseudomonas aeruginosa,PDS000056698.1,PDT000686155.1,GCA_010605295.1
Pseudomonas aeruginosa,PDS000106314.1,PDT001263744.1,GCA_022551805.1
Pseudomonas aeruginosa,PDS000115694.1,PDT001388938.1,
Pseudomonas aeruginosa,PDS000094872.3,PDT001567181.1,GCA_027583795.1
Pseudomonas aeruginosa,PDS000172839.1,PDT002069489.1,GCA_036316125.1
Pseudomonas aeruginosa,PDS000174275.1,PDT002081882.2,GCA_036664555.1
Pseudomonas aeruginosa,PDS000174909.1,PDT002088925.1,GCA_036880245.1
Pseudomonas aeruginosa,PDS000188097.1,PDT002245865.1,
Pseudomonas aeruginosa,PDS000010368.1,PDT000173091.1,GCA_900147135.1
Pseudomonas aeruginosa,PDS000092723.1,PDT000202641.2,
Pseudomonas aeruginosa,PDS000171005.1,PDT002042958.1,GCA_034811005.1
Pseudomonas aeruginosa,PDS000171031.1,PDT002042850.1,GCA_034813225.1
Pseudomonas aeruginosa,PDS000100307.1,PDT001194014.1,
Pseudomonas aeruginosa,PDS000060443.1,PDT000714737.1,GCA_902807215.1
Pseudomonas aeruginosa,PDS000146228.1,PDT001737537.1,GCA_950098845.1
Pseudomonas aeruginosa,PDS000169778.1,PDT002027752.1,GCA_963434775.1
Pseudomonas aeruginosa,PDS000169362.1,PDT002021190.1,GCA_963428775.1
Pseudomonas aeruginosa,PDS000182670.1,PDT002164266.1,
Pseudomonas aeruginosa,PDS000182669.1,PDT002164302.1,
Pseudomonas aeruginosa,PDS000182488.1,PDT000045227.1,GCA_000792085.1
Pseudomonas aeruginosa,PDS000182471.1,PDT000045108.1,GCA_000789705.1
Pseudomonas aeruginosa,PDS000182601.1,PDT002164196.1,
Pseudomonas aeruginosa,PDS000158382.3,PDT001817633.2,GCA_032509615.2
Pseudomonas aeruginosa,PDS000038257.1,PDT000400262.1,GCA_003698685.1
Pseudomonas aeruginosa,PDS000054060.1,PDT000638530.2,GCA_009720425.1
Pseudomonas aeruginosa,PDS000167552.1,PDT001994113.1,GCA_033891225.1
Pseudomonas aeruginosa,PDS000167603.1,PDT001994033.1,GCA_033871655.1
Pseudomonas aeruginosa,PDS000167571.1,PDT001997118.1,GCA_033937405.1
Pseudomonas aeruginosa,PDS000101967.1,PDT001211910.1,
Pseudomonas aeruginosa,PDS000147785.1,PDT001760683.1,GCA_030121955.1
Pseudomonas aeruginosa,PDS000117124.1,PDT001348651.1,GCA_024825955.1
Pseudomonas aeruginosa,PDS000101667.1,PDT001210098.1,GCA_021599265.1
Pseudomonas aeruginosa,PDS000120965.1,PDT001454985.1,GCA_025696805.1
Pseudomonas aeruginosa,PDS000103439.1,PDT001138736.1,GCA_020147905.1
Pseudomonas aeruginosa,PDS000115687.1,PDT001388915.1,
Pseudomonas aeruginosa,PDS000112389.1,PDT001349792.1,GCA_023933845.1
Pseudomonas aeruginosa,PDS000112358.1,PDT001349756.1,GCA_023933105.1
Pseudomonas aeruginosa,PDS000119664.1,PDT001436900.1,GCA_025456555.1
Pseudomonas aeruginosa,PDS000117738.2,PDT001413833.1,GCA_025124895.1
Pseudomonas aeruginosa,PDS000117717.1,PDT001413223.1,GCA_025104705.1
Pseudomonas aeruginosa,PDS000186298.1,PDT002223332.2,GCA_040258525.1
Pseudomonas aeruginosa,PDS000171010.1,PDT002042590.1,GCA_034818545.1
Pseudomonas aeruginosa,PDS000189168.1,PDT000759770.1,
Pseudomonas aeruginosa,PDS000122265.1,PDT000888957.1,
Pseudomonas aeruginosa,PDS000124893.1,PDT001495265.1,GCA_026320135.1
Pseudomonas aeruginosa,PDS000194000.1,PDT002333007.1,
Pseudomonas aeruginosa,PDS000182480.1,PDT002164339.1,
Pseudomonas aeruginosa,PDS000182522.1,PDT000045264.1,GCA_000792825.1
Pseudomonas aeruginosa,PDS000181447.1,PDT002145362.1,GCA_038486655.1
Pseudomonas aeruginosa,PDS000106361.1,PDT001265080.1,GCA_022569915.1
Pseudomonas aeruginosa,PDS000112153.1,PDT000923487.1,GCA_016343415.1
Pseudomonas aeruginosa,PDS000167298.1,PDT001993795.1,GCA_033893165.1
Pseudomonas aeruginosa,PDS000167590.1,PDT001997848.1,GCA_033923025.1
Pseudomonas aeruginosa,PDS000167607.1,PDT001997524.1,GCA_033929485.1
Pseudomonas aeruginosa,PDS000103168.1,PDT001228307.1,GCA_021513515.1
Pseudomonas aeruginosa,PDS000113916.2,PDT001378528.1,GCA_024520235.1
Pseudomonas aeruginosa,PDS000120961.1,PDT001454980.1,GCA_025696645.1
Pseudomonas aeruginosa,PDS000140984.1,PDT001677023.1,
Pseudomonas aeruginosa,PDS000145597.1,PDT001730384.1,GCA_029989165.1
Pseudomonas aeruginosa,PDS000193680.1,PDT002331263.1,GCA_041355695.1
Pseudomonas aeruginosa,PDS000184250.1,PDT002189259.1,GCA_040066395.1
Pseudomonas aeruginosa,PDS000172637.1,PDT002065542.1,GCA_036224765.1
Pseudomonas aeruginosa,PDS000063997.1,PDT000756339.1,
Pseudomonas aeruginosa,PDS000039613.1,PDT000424168.1,GCA_021712115.1
Pseudomonas aeruginosa,PDS000064659.1,PDT000769095.1,GCA_021676635.1
Pseudomonas aeruginosa,PDS000182687.1,PDT000045287.1,GCA_000793285.1
Pseudomonas aeruginosa,PDS000182587.1,PDT000045185.1,GCA_000791235.1
Pseudomonas aeruginosa,PDS000149218.3,PDT001226419.4,
Pseudomonas aeruginosa,PDS000163414.3,PDT001942621.2,GCA_032804305.2
Pseudomonas aeruginosa,PDS000016054.1,PDT000243174.1,GCA_002329815.1
Pseudomonas aeruginosa,PDS000047566.1,PDT000362548.1,GCA_003369735.1
Pseudomonas aeruginosa,PDS000186342.3,PDT002240093.1,GCA_040513845.1
Pseudomonas aeruginosa,PDS000095645.1,PDT001127848.1,GCA_019911705.1
Pseudomonas aeruginosa,PDS000120643.1,PDT001451065.1,GCA_025658795.1
Pseudomonas aeruginosa,PDS000130327.1,PDT001551550.1,GCA_027908475.1
Pseudomonas aeruginosa,PDS000174309.1,PDT001991801.1,GCA_033797325.1
Pseudomonas aeruginosa,PDS000172702.1,PDT002066817.1,GCA_036233135.1
Pseudomonas aeruginosa,PDS000171217.1,PDT002045320.1,GCA_035007845.1
Pseudomonas aeruginosa,PDS000157971.1,PDT001877380.1,GCA_031205665.1
Pseudomonas aeruginosa,PDS000171128.1,PDT002014247.1,GCA_034045365.1
Pseudomonas aeruginosa,PDS000185288.1,PDT002208513.1,GCA_040186975.1
Pseudomonas aeruginosa,PDS000194338.1,PDT002337411.1,
Pseudomonas aeruginosa,PDS000189153.1,PDT002265913.1,
