scientific_name,erd_group,target_acc
Acinetobacter baumannii,PDS000079297.1,PDT000751334.1
Acinetobacter baumannii,PDS000105887.1,PDT001065570.1
Acinetobacter baumannii,PDS000160985.2,PDT001905650.1
Acinetobacter baumannii,PDS000180265.1,PDT002130015.1
Acinetobacter baumannii,PDS000172255.1,PDT002056809.1
Acinetobacter baumannii,PDS000055666.1,PDT000663691.1
Acinetobacter baumannii,PDS000053887.1,PDT000633994.1
Acinetobacter baumannii,PDS000063242.1,PDT000745724.1
Acinetobacter baumannii,PDS000090291.5,PDT001046087.3
Acinetobacter baumannii,PDS000150941.3,PDT001159247.3
Acinetobacter baumannii,PDS000092894.1,PDT000106875.2
Acinetobacter baumannii,PDS000099007.1,PDT001178525.1
Acinetobacter baumannii,PDS000157704.1,PDT001873327.1
Acinetobacter baumannii,PDS000153812.1,PDT000837107.1
Acinetobacter baumannii,PDS000135600.1,PDT001603042.1
Acinetobacter baumannii,PDS000135581.1,PDT001602920.1
Acinetobacter baumannii,PDS000126141.1,PDT001505824.1
Acinetobacter baumannii,PDS000188376.1,PDT002250829.1
Acinetobacter baumannii,PDS000118098.9,PDT002225251.1
Acinetobacter baumannii,PDS000047366.1,PDT000092647.1
Acinetobacter baumannii,PDS000032994.1,PDT000363577.1
Acinetobacter baumannii,PDS000134815.1,PDT001595095.1
Acinetobacter baumannii,PDS000004995.2,PDT000418781.1
Acinetobacter baumannii,PDS000155745.1,PDT001846993.1
Acinetobacter baumannii,PDS000124904.2,PDT001492996.1
Acinetobacter baumannii,PDS000159909.2,PDT001898869.1
Acinetobacter baumannii,PDS000159907.1,PDT001898866.1
Acinetobacter baumannii,PDS000195229.1,PDT000135537.1
Acinetobacter baumannii,PDS000174682.1,PDT001739856.2
Acinetobacter baumannii,PDS000197544.1,PDT001076378.1
Acinetobacter baumannii,PDS000188198.1,PDT002247687.1
Acinetobacter baumannii,PDS000055413.1,PDT000659976.1
Acinetobacter baumannii,PDS000169732.1,PDT001493000.1
Acinetobacter baumannii,PDS000159916.1,PDT001898752.1
Acinetobacter baumannii,PDS000150946.4,PDT001374667.3
Acinetobacter baumannii,PDS000104952.1,PDT000431558.1
Acinetobacter baumannii,PDS000151172.1,PDT001795789.1
Acinetobacter baumannii,PDS000183781.1,PDT002179658.1
Acinetobacter baumannii,PDS000186710.1,PDT002230497.1
Acinetobacter baumannii,PDS000114533.1,PDT001365958.1
Acinetobacter baumannii,PDS000073955.2,PDT000106865.2
Acinetobacter baumannii,PDS000061095.1,PDT000722352.1
Acinetobacter baumannii,PDS000047424.2,PDT000418815.1
Acinetobacter baumannii,PDS000184574.1,PDT000623238.1
Acinetobacter baumannii,PDS000109744.1,PDT001310047.1
Acinetobacter baumannii,PDS000126113.4,PDT001242790.3
Acinetobacter baumannii,PDS000063227.7,PDT001956998.1
Acinetobacter baumannii,PDS000055438.1,PDT000660351.1
Acinetobacter baumannii,PDS000055441.1,PDT000660397.1
Acinetobacter baumannii,PDS000124781.1,PDT001491574.1
Acinetobacter baumannii,PDS000136722.1,PDT001604486.1
Acinetobacter baumannii,PDS000094134.5,PDT001106419.3
Acinetobacter baumannii,PDS000012945.1,PDT000209476.1
Acinetobacter baumannii,PDS000073963.1,PDT000866539.1
Acinetobacter baumannii,PDS000049560.2,PDT000568121.1
Acinetobacter baumannii,PDS000051824.1,PDT000605851.1
Acinetobacter baumannii,PDS000186123.1,PDT001435128.3
Acinetobacter baumannii,PDS000056411.6,PDT000173846.2
Acinetobacter baumannii,PDS000155982.1,PDT001231393.1
Acinetobacter baumannii,PDS000126146.1,PDT001505758.1
Acinetobacter baumannii,PDS000105894.5,PDT001257292.3
Acinetobacter baumannii,PDS000047345.1,PDT000257787.1
Acinetobacter baumannii,PDS000121413.1,PDT000600537.1
Acinetobacter baumannii,PDS000103898.1,PDT001132720.1
Acinetobacter baumannii,PDS000119571.1,PDT001435631.1
Acinetobacter baumannii,PDS000039311.2,PDT000418766.1
Acinetobacter baumannii,PDS000135596.1,PDT001603340.1
Acinetobacter baumannii,PDS000129095.1,PDT001538530.1
Acinetobacter baumannii,PDS000175829.1,PDT001502866.1
Acinetobacter baumannii,PDS000187646.1,PDT002152138.1
Acinetobacter baumannii,PDS000192411.1,PDT001191727.2
Acinetobacter baumannii,PDS000156717.3,PDT000725209.3
Acinetobacter baumannii,PDS000076240.1,PDT000893028.1
Acinetobacter baumannii,PDS000163078.2,PDT001940664.1
Acinetobacter baumannii,PDS000187625.1,PDT002152140.1
Acinetobacter baumannii,PDS000183779.1,PDT002179644.1
Acinetobacter baumannii,PDS000153814.1,PDT000274496.2
Acinetobacter baumannii,PDS000121875.1,PDT001469763.1
Acinetobacter baumannii,PDS000174554.1,PDT001324563.3
Acinetobacter baumannii,PDS000135583.1,PDT001603333.1
Acinetobacter baumannii,PDS000188193.1,PDT002247771.1
Acinetobacter baumannii,PDS000020212.1,PDT000318203.1
Acinetobacter baumannii,PDS000176373.1,PDT001961400.2
Acinetobacter baumannii,PDS000107749.1,PDT001283645.1
Acinetobacter baumannii,PDS000141700.1,PDT001687567.1
Acinetobacter baumannii,PDS000181352.1,PDT002146090.1
Acinetobacter baumannii,PDS000012989.3,PDT000725037.1
Acinetobacter baumannii,PDS000159903.1,PDT001898711.1
Acinetobacter baumannii,PDS000092802.1,PDT000152750.2
Acinetobacter baumannii,PDS000047391.1,PDT000216836.1
Acinetobacter baumannii,PDS000155510.1,PDT001480885.1
Acinetobacter baumannii,PDS000121881.3,PDT001512427.1
Acinetobacter baumannii,PDS000169993.1,PDT002029808.1
Acinetobacter baumannii,PDS000187645.1,PDT002239561.1
Acinetobacter baumannii,PDS000066895.2,PDT000659504.1
Acinetobacter baumannii,PDS000178655.1,PDT001233319.3
Acinetobacter baumannii,PDS000097774.4,PDT001157707.4
Acinetobacter baumannii,PDS000071627.1,PDT000837116.1
Acinetobacter baumannii,PDS000125665.1,PDT001502914.1
Acinetobacter baumannii,PDS000179759.1,PDT002123312.1
Acinetobacter baumannii,PDS000182950.1,PDT001476180.1
Acinetobacter baumannii,PDS000108577.1,PDT001292521.1
Acinetobacter baumannii,PDS000165662.1,PDT001147114.1
Acinetobacter baumannii,PDS000174922.1,PDT002087867.1
Acinetobacter baumannii,PDS000181050.1,PDT002140764.1
Acinetobacter baumannii,PDS000173767.1,PDT002059883.1
Acinetobacter baumannii,PDS000014851.5,PDT000135582.1
Acinetobacter baumannii,PDS000181261.1,PDT002145460.1
Acinetobacter baumannii,PDS000090160.1,PDT001044093.1
Acinetobacter baumannii,PDS000135590.1,PDT001603028.1
Acinetobacter baumannii,PDS000155983.1,PDT001852424.1
Acinetobacter baumannii,PDS000155981.1,PDT001852442.1
Acinetobacter baumannii,PDS000180261.1,PDT002129975.1
Acinetobacter baumannii,PDS000180262.1,PDT002129999.1
Acinetobacter baumannii,PDS000124779.1,PDT001491408.1
Acinetobacter baumannii,PDS000159917.1,PDT001898728.1
Acinetobacter baumannii,PDS000152245.3,PDT001001330.3
Acinetobacter baumannii,PDS000098887.4,PDT001171807.1
Acinetobacter baumannii,PDS000170124.3,PDT001618836.3
Acinetobacter baumannii,PDS000154544.1,PDT001837093.1
Acinetobacter baumannii,PDS000179714.1,PDT002082788.1
Acinetobacter baumannii,PDS000044014.1,PDT000480310.1
Acinetobacter baumannii,PDS000084727.1,PDT001006821.1
Acinetobacter baumannii,PDS000192600.1,PDT001087908.1
Acinetobacter baumannii,PDS000152920.1,PDT001814648.1
Acinetobacter baumannii,PDS000187649.1,PDT002239547.1
Acinetobacter baumannii,PDS000181353.1,PDT002146098.1
Acinetobacter baumannii,PDS000053902.1,PDT000633858.1
Acinetobacter baumannii,PDS000174553.1,PDT001147844.3
Acinetobacter baumannii,PDS000108574.1,PDT000746391.1
Acinetobacter baumannii,PDS000157708.1,PDT001873306.1
Acinetobacter baumannii,PDS000135669.1,PDT001604481.1
Acinetobacter baumannii,PDS000018438.8,PDT001898910.1
Acinetobacter baumannii,PDS000189907.1,PDT002277481.1
Acinetobacter baumannii,PDS000178052.1,PDT001264627.3
Acinetobacter baumannii,PDS000055366.1,PDT000375432.1
Acinetobacter baumannii,PDS000019388.3,PDT002301987.1
Acinetobacter baumannii,PDS000126122.1,PDT001505666.1
Acinetobacter baumannii,PDS000105893.2,PDT001258908.2
Acinetobacter baumannii,PDS000039622.1,PDT000424060.1
Acinetobacter baumannii,PDS000137355.1,PDT001638327.1
Acinetobacter baumannii,PDS000084877.1,PDT000383108.1
Acinetobacter baumannii,PDS000135587.1,PDT001603158.1
Acinetobacter baumannii,PDS000084180.1,PDT001000578.1
Acinetobacter baumannii,PDS000192479.1,PDT002313755.1
Acinetobacter baumannii,PDS000188902.1,PDT001426512.1
Acinetobacter baumannii,PDS000179988.1,PDT002126621.1
Acinetobacter baumannii,PDS000136717.1,PDT001616507.1
Acinetobacter baumannii,PDS000115791.9,PDT001391302.3
Acinetobacter baumannii,PDS000005029.8,PDT000217698.1
Acinetobacter baumannii,PDS000133048.1,PDT001577280.1
Acinetobacter baumannii,PDS000084876.1,PDT000751255.1
Acinetobacter baumannii,PDS000152253.3,PDT000733266.3
Acinetobacter baumannii,PDS000047435.1,PDT000209080.1
Acinetobacter baumannii,PDS000063569.2,PDT000751379.1
Acinetobacter baumannii,PDS000148121.1,PDT001766007.1
Acinetobacter baumannii,PDS000173601.1,PDT001940672.1
Acinetobacter baumannii,PDS000159902.1,PDT001898865.1
Acinetobacter baumannii,PDS000149326.6,PDT001611989.3
Acinetobacter baumannii,PDS000111772.1,PDT000209088.1
Acinetobacter baumannii,PDS000039312.1,PDT000418813.1
Acinetobacter baumannii,PDS000168094.1,PDT002000517.1
Acinetobacter baumannii,PDS000136128.1,PDT001610244.1
Acinetobacter baumannii,PDS000187633.1,PDT002239505.1
Acinetobacter baumannii,PDS000063232.1,PDT000746164.1
Acinetobacter baumannii,PDS000017921.2,PDT000274491.2
Acinetobacter baumannii,PDS000037388.2,PDT000387369.1
Acinetobacter baumannii,PDS000187639.1,PDT002239548.1
Acinetobacter baumannii,PDS000101056.1,PDT001200661.1
Acinetobacter baumannii,PDS000039313.2,PDT001889846.1
Acinetobacter baumannii,PDS000005682.2,PDT000418824.1
Acinetobacter baumannii,PDS000122209.1,PDT001262799.1
Acinetobacter baumannii,PDS000187636.1,PDT002152143.1
Acinetobacter baumannii,PDS000009777.3,PDT000173810.3
Acinetobacter baumannii,PDS000053888.2,PDT000745733.1
Acinetobacter baumannii,PDS000063241.1,PDT000747274.1
Acinetobacter baumannii,PDS000103474.1,PDT001231300.1
Acinetobacter baumannii,PDS000005691.1,PDT000046679.3
Acinetobacter baumannii,PDS000185592.1,PDT002213450.1
Acinetobacter baumannii,PDS000114880.9,PDT001696476.3
Acinetobacter baumannii,PDS000047432.1,PDT000526481.1
Acinetobacter baumannii,PDS000054246.1,PDT000642558.1
Acinetobacter baumannii,PDS000152244.3,PDT000901864.3
Acinetobacter baumannii,PDS000165196.1,PDT001971174.1
Acinetobacter baumannii,PDS000005678.3,PDT000102155.1
Acinetobacter baumannii,PDS000159899.1,PDT001898729.1
Acinetobacter baumannii,PDS000054243.1,PDT000642507.1
Acinetobacter baumannii,PDS000164434.1,PDT001957072.1
Acinetobacter baumannii,PDS000005656.1,PDT000033762.1
Acinetobacter baumannii,PDS000053895.3,PDT000659773.1
Acinetobacter baumannii,PDS000115081.1,PDT001382798.1
Acinetobacter baumannii,PDS000159901.1,PDT001898864.1
Acinetobacter baumannii,PDS000187629.1,PDT002239517.1
Acinetobacter baumannii,PDS000005686.1,PDT000048855.1
Acinetobacter baumannii,PDS000134809.1,PDT001469641.1
Acinetobacter baumannii,PDS000135594.1,PDT001603323.1
Acinetobacter baumannii,PDS000159919.1,PDT001898744.1
Acinetobacter baumannii,PDS000179532.1,PDT001253176.4
Acinetobacter baumannii,PDS000164440.1,PDT001957306.1
Acinetobacter baumannii,PDS000187640.1,PDT002239550.1
Acinetobacter baumannii,PDS000188192.1,PDT002247273.1
Acinetobacter baumannii,PDS000063238.1,PDT000745895.1
Acinetobacter baumannii,PDS000046885.1,PDT000534392.1
Acinetobacter baumannii,PDS000159914.1,PDT001898726.1
Acinetobacter baumannii,PDS000188197.1,PDT001595043.1
Acinetobacter baumannii,PDS000183456.2,PDT001993029.2
Acinetobacter baumannii,PDS000172259.1,PDT002056780.1
Acinetobacter baumannii,PDS000092886.1,PDT000114678.2
Acinetobacter baumannii,PDS000141857.5,PDT001689408.3
Acinetobacter baumannii,PDS000103139.2,PDT002123302.1
Acinetobacter baumannii,PDS000047393.1,PDT000482871.1
Acinetobacter baumannii,PDS000040294.1,PDT000431518.1
Acinetobacter baumannii,PDS000046886.1,PDT000534377.1
Acinetobacter baumannii,PDS000079296.2,PDT000937779.2
