target_acc,asm_acc
PDT000216050.1,GCA_002164795.1
PDT000875501.1,GCA_022074605.1
PDT000435451.1,
PDT000431366.1,GCA_022286415.1
PDT000414879.1,GCA_003861035.1
PDT001366505.1,GCA_024428735.1
PDT000941546.1,GCA_016748035.1
PDT002291038.1,GCA_041031645.1
PDT001087293.1,GCA_021934235.1
PDT000574948.1,GCA_008107555.1
PDT000870475.1,GCA_022141485.1
PDT000870066.1,
PDT000674834.1,
PDT001378269.1,GCA_024518085.1
PDT001220719.1,GCA_021395415.1
PDT001287254.1,GCA_022996665.1
PDT001157375.1,GCA_020525885.1
PDT001259298.1,GCA_022535495.1
PDT002052408.1,GCA_035615435.1
PDT001289551.1,GCA_023026705.1
PDT001256962.1,GCA_022422085.1
PDT001282611.2,GCA_022854925.1
PDT001308543.1,GCA_023354545.1
PDT001222943.1,GCA_021455665.1
PDT001655796.1,GCA_029077865.1
PDT001227591.1,GCA_021789635.1
PDT001325892.1,GCA_023824775.1
PDT001359436.1,GCA_024240935.1
PDT001347484.1,GCA_023979905.1
PDT001878331.1,GCA_031317895.1
PDT001661791.1,GCA_029216795.1
PDT001844601.1,GCA_030677945.1
PDT001844582.1,GCA_030677575.1
PDT002168206.1,GCA_039650335.1
PDT001921790.1,GCA_032462245.1
PDT001942124.1,GCA_032744975.1
PDT002029115.1,GCA_034407145.1
PDT002042237.1,GCA_034736595.1
PDT002042072.1,GCA_034732875.1
PDT002019307.1,
PDT001286359.1,GCA_022995605.1
PDT002127203.1,GCA_037628165.1
PDT002373757.1,GCA_041863855.1
PDT002160469.1,GCA_039606335.1
PDT002169793.1,GCA_039676885.1
PDT002177702.1,GCA_039832355.1
PDT001286510.1,GCA_022987485.1
PDT000443846.1,
PDT000651341.1,GCA_022207285.1
PDT002376645.1,
PDT000370302.1,GCA_900505795.1
PDT001209121.1,GCA_021858645.1
PDT000425231.1,
PDT000425324.1,
PDT000577627.1,
PDT001198568.1,
PDT002366250.1,GCA_041765225.1
PDT001091666.1,GCA_021929075.1
PDT000674590.1,GCA_022204245.1
PDT000613431.1,
PDT000873179.1,
PDT001192896.1,
PDT001193856.1,
PDT001192359.1,
PDT001007794.1,
PDT002036426.1,GCA_034510205.1
PDT000715670.1,
PDT001777351.1,
PDT001586612.1,
PDT001265504.1,
PDT001265537.1,
PDT001265732.1,
PDT001268545.1,
PDT001189089.1,GCA_021895615.1
PDT001141208.1,GCA_916160695.1
PDT000954781.1,GCA_905127595.1
PDT001769421.1,GCA_947572735.1
PDT001865736.1,GCA_959611265.1
PDT001873402.1,GCA_031179645.1
PDT001972730.1,
PDT000136461.2,GCA_022312475.1
PDT000878357.1,GCA_015209475.1
PDT001020800.1,GCA_018274555.1
PDT001609415.3,GCA_028544915.3
PDT001726487.1,GCA_031047675.1
PDT002325556.1,
PDT002067655.1,GCA_036470515.1
PDT001169425.3,GCA_021898615.3
PDT001350576.2,GCA_024138195.2
PDT000137769.2,
PDT001100875.1,
PDT000151993.2,GCA_022309335.1
PDT000881523.1,GCA_022049585.1
PDT000248891.1,GCA_002417105.1
PDT000876207.1,GCA_022061205.1
PDT000874866.1,GCA_022085295.1
PDT001366480.1,GCA_024429335.1
PDT000590031.1,
PDT000496049.1,GCA_004833525.1
PDT000637214.1,GCA_009710515.1
PDT000871263.1,GCA_022125885.1
PDT001178552.1,GCA_020859135.1
PDT001873524.1,GCA_031174745.1
PDT001366144.1,GCA_024436965.1
PDT001226998.1,GCA_021515895.1
PDT000948093.1,GCA_016796975.1
PDT001299612.2,GCA_023315695.2
PDT001284045.1,GCA_022964295.1
PDT001317448.1,GCA_023616365.1
PDT001261258.1,GCA_022499185.1
PDT001317185.1,GCA_023595965.1
PDT001347559.1,GCA_023978795.1
PDT001866939.1,GCA_030930335.1
PDT001676918.1,
PDT001282958.1,GCA_022861885.1
PDT002053406.1,
PDT001649953.1,GCA_028894125.1
PDT002058688.1,GCA_035828935.1
PDT001758453.1,GCA_030067405.1
PDT001955674.1,GCA_033031755.1
PDT001469202.1,GCA_025892855.1
PDT002074720.1,GCA_036455625.1
PDT002097599.1,
PDT002097478.1,
PDT002244943.1,GCA_040561465.1
PDT000591634.1,
PDT001092335.1,GCA_022039075.1
PDT002373717.1,GCA_041861765.1
PDT002160560.1,GCA_039608395.1
PDT000901854.3,GCA_022033555.3
PDT002178256.1,GCA_039842725.1
PDT002187528.1,GCA_040015735.1
PDT002208188.1,GCA_040190915.1
PDT001198391.1,GCA_021871695.1
PDT000650066.1,GCA_022208705.1
PDT000440213.1,
PDT000131553.1,GCA_900085845.1
PDT000906369.1,GCA_022032075.1
PDT000874457.2,
PDT000874329.1,
PDT002376688.1,
PDT000426985.1,GCA_022292855.1
PDT000668982.1,GCA_902156795.1
PDT000438587.1,
PDT002369449.1,GCA_041860265.1
PDT000674663.1,GCA_022203485.1
PDT000798658.1,
PDT000723747.1,
PDT000989598.1,GCA_021989075.1
PDT000674672.1,GCA_022203305.1
PDT000614899.1,
PDT000633082.1,
PDT000747438.1,
PDT001193505.1,
PDT000872937.1,
PDT001491529.1,
PDT000749222.1,
PDT000663028.1,GCA_902509125.1
PDT001216750.1,
PDT001548925.1,
PDT001094779.1,GCA_021911225.1
PDT001266694.1,
PDT002338212.1,
PDT000370353.1,GCA_900506075.1
PDT001046608.1,GCA_018442115.1
PDT001363157.1,
PDT001011470.1,
PDT001218067.1,GCA_021820945.1
PDT002270476.1,
PDT001412314.1,GCA_024998425.1
PDT001145245.1,GCA_021904155.1
PDT002066707.1,GCA_036249905.1
PDT001366652.1,GCA_024376415.1
PDT001275698.3,GCA_022958495.3
PDT001726447.3,GCA_031035355.2
PDT000158318.1,GCA_001875135.1
PDT000136238.2,GCA_022314295.1
PDT000172123.4,GCA_001903255.4
PDT000431425.1,GCA_022285165.1
PDT000538339.1,
PDT000393671.1,GCA_003664895.1
PDT000414882.1,GCA_003861085.1
PDT000533020.1,GCA_006487565.1
PDT001840337.1,GCA_030644565.1
PDT000877481.1,
PDT001151364.1,GCA_020481185.1
PDT001100881.1,GCA_022010375.1
PDT000633987.1,
PDT000822708.1,GCA_014288155.1
PDT001046580.1,GCA_018440045.1
PDT001728989.1,GCA_029962225.1
PDT001776316.1,GCA_031033725.1
PDT000604077.1,GCA_008867705.1
PDT001672315.1,GCA_029500975.1
PDT001122578.1,GCA_022011835.1
PDT001792591.1,GCA_030360505.1
PDT001227740.1,GCA_021782775.1
PDT000111517.2,GCA_022316325.1
PDT001227794.1,GCA_021778075.1
PDT001244008.1,GCA_022155865.1
PDT001284056.2,GCA_022965935.2
PDT001286541.1,GCA_022988065.1
PDT002122445.1,
PDT001485945.1,GCA_026164225.1
PDT001655832.1,GCA_029078845.1
PDT001277591.1,GCA_022748815.1
PDT001971213.1,GCA_033336295.1
PDT002115633.1,GCA_037203045.1
PDT002041897.1,GCA_034730415.1
PDT002050211.1,GCA_035284665.1
PDT002118566.1,GCA_037434745.1
PDT002042282.1,GCA_034737515.1
PDT002019315.1,GCA_034224365.1
PDT002102091.1,GCA_037052325.1
PDT002373678.1,GCA_041861375.1
PDT001011395.1,GCA_021977355.1
PDT001904964.1,GCA_032076065.1
PDT002383466.1,GCA_041926795.1
PDT002160644.1,GCA_039610085.1
PDT002143834.1,
PDT002160562.1,GCA_039608435.1
PDT002160590.1,GCA_039608985.1
PDT002178440.1,GCA_039846725.1
PDT002160509.1,GCA_039607375.1
PDT002251081.1,GCA_040691585.1
PDT002334977.1,GCA_041420365.1
PDT000432006.1,
PDT000437182.1,GCA_022259435.1
PDT000874426.1,
PDT000445153.1,
PDT000370088.1,GCA_900501985.1
PDT000438064.1,
PDT000537590.1,
PDT000536490.1,
PDT001198654.1,
PDT002366249.1,GCA_041765185.1
PDT002081181.1,
PDT000613557.1,
PDT000921046.1,GCA_022030955.1
PDT000674640.1,GCA_022203905.1
PDT000633699.1,
PDT000872995.1,
PDT001558693.1,
PDT000920848.1,
PDT001038316.1,
PDT000761699.1,
PDT001266204.1,
PDT001188805.1,GCA_021896715.1
PDT001094154.1,
PDT001094236.1,
PDT001903015.1,
PDT001206408.1,
PDT001558978.1,
PDT000675637.1,
PDT001585411.1,GCA_028094475.1
PDT001585600.1,GCA_028089695.1
PDT001736349.1,GCA_949554065.1
PDT001923803.1,
PDT002373020.1,
PDT001744150.2,GCA_031045905.2
PDT002017288.1,GCA_034120905.1
PDT000435227.1,
PDT000217822.1,GCA_002187095.1
PDT000875111.1,GCA_022080895.1
PDT000875555.1,GCA_022073625.1
PDT000387381.1,GCA_003597715.1
PDT000870408.1,GCA_022141565.1
PDT000441190.1,
PDT000574953.1,GCA_008120075.1
PDT000932926.1,GCA_016634945.1
PDT001366415.1,GCA_024430335.1
PDT001951544.1,GCA_032972405.1
PDT000473845.1,GCA_004321365.1
PDT001407831.1,GCA_024813455.1
PDT000920689.1,GCA_016137135.1
PDT000637191.1,GCA_009710065.1
PDT000785641.1,GCA_022171345.1
PDT000822609.1,GCA_014285275.1
PDT001776337.1,GCA_031033565.1
PDT001307964.1,GCA_023367675.1
PDT001299833.2,GCA_023311855.2
PDT001284038.1,GCA_022964465.1
PDT001261240.1,GCA_022499705.1
PDT001820253.1,GCA_030499865.1
PDT001359299.1,GCA_024237695.1
PDT001336605.1,GCA_023741605.1
PDT001618930.1,GCA_028682015.1
PDT001049099.1,GCA_021940015.1
PDT001049043.1,GCA_021941435.1
PDT002058714.1,GCA_035830095.1
PDT001844528.1,GCA_030675495.1
PDT001825609.1,GCA_030517935.1
PDT002131964.1,GCA_037966445.1
PDT002026111.1,GCA_034357365.1
PDT002042279.1,GCA_034737455.1
PDT002086264.1,GCA_036858625.1
PDT002127230.1,GCA_037629315.1
PDT002142145.1,GCA_038381325.1
PDT002178319.1,GCA_039844015.1
PDT002178318.1,GCA_039843995.1
PDT002335043.1,GCA_041422535.1
PDT000441042.1,GCA_022246005.1
PDT000437921.1,
PDT000442274.1,GCA_022235705.1
PDT000761803.1,
PDT000543417.1,GCA_902164925.1
PDT000543405.1,GCA_902163495.1
PDT001092244.1,
PDT001092143.1,GCA_021920885.1
PDT000613438.1,
PDT001206637.1,
PDT000614013.1,
PDT001193762.1,
PDT001192487.1,
PDT001192339.1,
PDT001191610.2,
PDT001491511.1,
PDT001188734.1,
PDT000715631.1,GCA_022188545.1
PDT000715854.1,GCA_022186825.1
PDT001266050.1,
PDT001927043.1,GCA_032721015.1
PDT001267130.1,
PDT001265555.1,
PDT001188905.1,GCA_021896215.1
PDT001199164.1,
PDT001903254.1,GCA_032132375.1
PDT001491676.1,
PDT001373109.1,GCA_024491135.1
PDT001493710.1,GCA_026348095.1
PDT001610653.1,GCA_028562315.1
PDT001585464.1,GCA_028092415.1
PDT001585599.1,GCA_028090235.1
PDT000674835.1,
PDT001744036.2,GCA_031046775.2
PDT000874544.1,
PDT000875083.1,GCA_022081655.1
PDT000875603.1,GCA_022072525.1
PDT000874876.1,GCA_022085175.1
PDT000446007.1,
PDT000877449.1,
PDT000858352.1,
PDT000217091.1,GCA_002182325.1
PDT000435673.1,GCA_004006035.1
PDT000538968.2,GCA_006542015.2
PDT000591481.1,
PDT000715315.1,GCA_022191445.1
PDT000822801.1,GCA_014289995.1
PDT000671641.1,GCA_009931055.1
PDT001366265.1,GCA_024376775.1
PDT001222961.1,GCA_021456025.1
PDT001289700.1,GCA_023023405.1
PDT000423495.1,GCA_022298475.1
PDT000820979.1,GCA_014283345.1
PDT001557944.1,GCA_027610105.1
PDT001216700.1,
PDT001490476.1,GCA_026223235.1
PDT002054351.1,
PDT000820974.1,GCA_014283245.1
PDT002250975.1,GCA_040688805.1
PDT002102089.1,GCA_037052285.1
PDT001902834.1,GCA_032155645.1
PDT001091649.1,GCA_021929295.1
PDT002383257.1,GCA_041926605.1
PDT002160594.1,GCA_039609085.1
PDT002178246.1,GCA_039842555.1
PDT002160541.1,GCA_039608015.1
PDT002178264.1,GCA_039842915.1
PDT002096737.2,GCA_036952185.1
PDT002334299.1,GCA_041417315.1
PDT001008072.1,GCA_021981995.1
PDT000440202.1,
PDT001261369.1,GCA_022497425.1
PDT000874508.1,
PDT000370128.1,GCA_900503755.1
PDT000442431.1,
PDT000536243.1,
PDT000440736.1,GCA_022249315.1
PDT000614218.1,
PDT001206551.1,
PDT000613793.1,
PDT000798688.1,
PDT000749335.1,
PDT000155107.1,GCA_900084485.1
PDT000747460.1,
PDT001192065.1,
PDT001192567.1,
PDT000886730.1,
PDT000892200.1,
PDT000917710.1,
PDT000749251.1,
PDT000675426.1,
PDT001586388.1,
PDT001218036.1,GCA_021821405.1
PDT001208245.1,
PDT001469193.1,GCA_025892895.1
PDT001469156.1,
PDT001317928.1,GCA_023603425.1
PDT001594209.1,GCA_947662065.1
PDT001865583.1,GCA_956481165.1
PDT001981567.1,GCA_033540655.1
PDT002302160.1,
PDT001961395.2,GCA_033138005.2
PDT001601431.3,GCA_028451125.3
PDT001187827.3,GCA_021897195.3
PDT000875097.1,GCA_022081355.1
PDT000536705.1,
PDT000538961.2,GCA_006540945.2
PDT001127723.2,GCA_019900765.2
PDT001100894.1,GCA_022010115.1
PDT001960991.1,GCA_033105525.1
PDT000914436.1,GCA_016054935.1
PDT001151371.1,GCA_020481325.1
PDT001007032.1,GCA_017974055.1
PDT001816688.1,GCA_030443455.1
PDT000052556.1,GCA_000968155.1
PDT001307941.1,GCA_023461775.1
PDT001289226.1,GCA_023032995.1
PDT001366351.1,GCA_024431755.1
PDT001244775.1,GCA_022122745.1
PDT001299599.1,GCA_023316015.1
PDT001316989.1,GCA_023602885.1
PDT000140984.1,GCA_900092975.1
PDT001820251.1,GCA_030499825.1
PDT002029820.1,GCA_034361085.1
PDT001409669.1,GCA_024917495.1
PDT001951466.1,GCA_032991845.1
PDT001386058.1,GCA_025038145.1
PDT000974571.1,GCA_022016265.1
PDT002038613.1,GCA_034492565.1
PDT001435694.1,GCA_025399395.1
PDT002053304.1,
PDT001538632.1,GCA_027087695.1
PDT002075106.1,GCA_036530875.1
PDT001661812.1,GCA_029214445.1
PDT002292362.1,GCA_041044405.1
PDT002373685.1,GCA_041861445.1
PDT002381618.1,GCA_041903315.1
PDT002369451.1,GCA_041860285.1
PDT002178330.1,GCA_039844235.1
PDT001702233.1,GCA_031070445.1
PDT001703676.1,GCA_031063865.1
PDT000369912.1,GCA_900517655.1
PDT000695891.1,
PDT001198618.1,
PDT002280989.1,
PDT001092381.1,GCA_021917665.1
PDT001091758.1,GCA_021927485.1
PDT000613650.1,
PDT000595193.1,GCA_900559725.1
PDT000747320.1,
PDT000884309.2,
PDT001007816.1,
PDT001861751.1,GCA_956476815.1
PDT001266673.1,
PDT001141295.1,GCA_916163905.1
PDT001011277.1,
PDT002373739.1,GCA_041862845.1
PDT001206020.1,
PDT002356416.1,
PDT001769429.1,GCA_947575055.1
PDT002369365.1,GCA_041807015.1
PDT001864486.1,GCA_959612825.1
PDT002383669.1,
PDT000193317.2,GCA_022301455.1
PDT001744217.2,GCA_031044695.2
PDT002137336.1,GCA_038089775.1
PDT002117045.2,
PDT001770018.2,GCA_031039675.2
PDT002210087.1,
PDT001352676.1,GCA_024161385.1
PDT002116670.1,GCA_037395485.1
PDT000435221.1,GCA_022266035.1
PDT001672892.1,GCA_029492565.1
PDT000875502.1,GCA_022074565.1
PDT001726529.3,GCA_031034635.2
PDT001974668.1,GCA_033433995.1
PDT001046618.1,GCA_018442765.1
PDT001046543.1,GCA_018438705.1
PDT001234862.1,GCA_021726995.1
PDT001283085.1,GCA_022864425.1
PDT001211150.1,GCA_021262385.1
PDT001289683.1,GCA_023023905.1
PDT001289699.1,GCA_023023505.1
PDT001269964.1,GCA_022585725.1
PDT001441477.1,GCA_025532035.1
PDT002029879.1,GCA_034362245.1
PDT001336620.1,GCA_023741915.1
PDT001304782.4,
PDT002098847.1,GCA_037005685.1
PDT001868421.1,GCA_030972845.1
PDT001780084.1,GCA_030271915.1
PDT001261299.1,GCA_022498425.1
PDT002096711.2,GCA_036951305.1
PDT001647146.1,GCA_028863835.1
PDT001772989.1,GCA_030235965.1
PDT001858222.1,GCA_030845915.1
PDT002050207.1,GCA_035284585.1
PDT002333187.1,GCA_041400465.1
PDT002043102.1,GCA_034744395.1
PDT002042166.1,GCA_034735175.1
PDT002056591.1,GCA_035818735.1
PDT002056593.1,GCA_035818855.1
PDT000761728.1,
PDT002102183.1,GCA_037055085.1
PDT002202882.1,
PDT002160666.1,GCA_039610515.1
PDT002364326.1,GCA_041767605.1
PDT002160672.1,GCA_039610635.1
PDT000440800.1,GCA_022248275.1
PDT000176136.2,GCA_022306375.1
PDT001214135.1,GCA_023385635.1
PDT000536357.1,
PDT000541807.1,
PDT000923137.1,
PDT000536421.1,
PDT000761798.1,
PDT001198546.1,
PDT000438413.1,
PDT001216765.1,
PDT000613861.1,
PDT001192288.1,
PDT001192385.2,
PDT001194450.1,
PDT001191825.2,
PDT001007901.1,
PDT001038332.1,
PDT001588700.1,
PDT001216946.1,
PDT001369779.1,
PDT001267427.1,
PDT001902898.1,GCA_032153915.1
PDT000675280.1,
PDT001336817.1,GCA_024023435.1
PDT001188790.1,GCA_021896795.1
PDT001954492.1,GCA_033085555.1
PDT000193320.3,GCA_022301395.1
PDT002305357.1,
PDT001367717.3,GCA_024419075.3
PDT001726465.3,GCA_031035155.2
PDT001366630.3,GCA_024375635.3
PDT000850645.3,GCA_022166725.3
PDT001356843.2,GCA_024211175.2
PDT001892589.1,GCA_031902385.1
PDT001413705.3,GCA_025147225.3
PDT001823765.3,GCA_031014605.2
PDT001019820.1,GCA_021965595.1
PDT002208227.1,GCA_040196075.1
PDT001112736.1,GCA_019678215.1
PDT000692420.1,GCA_011037515.1
PDT000685936.1,GCA_010590105.1
PDT001214404.1,GCA_025071655.1
PDT001884754.1,GCA_031525765.1
PDT000870592.1,GCA_022138825.1
PDT000877496.1,
PDT000797577.1,GCA_013602975.1
PDT000857901.1,GCA_022165345.1
PDT002345992.1,GCA_041538485.1
PDT001288537.1,
PDT002247783.1,GCA_040581125.1
PDT001244765.1,GCA_022140325.1
PDT002371011.1,GCA_041860905.1
PDT002335663.1,
PDT002071138.1,GCA_036329585.1
PDT001971256.1,GCA_033337145.1
PDT002279753.1,GCA_040988845.1
PDT002039649.1,GCA_034556035.1
PDT001902762.1,GCA_032156925.1
PDT002383246.1,GCA_041926495.1
PDT002379367.1,GCA_041902225.1
PDT002383473.1,GCA_041926865.1
PDT001092220.1,GCA_021919805.1
PDT002203447.1,
PDT002178332.1,GCA_039844275.1
PDT002178510.1,GCA_039847285.1
PDT002178444.1,GCA_039846855.1
PDT002160712.1,GCA_039611455.1
PDT002208240.1,GCA_040196595.1
PDT001981984.1,GCA_033590355.1
PDT001704611.1,GCA_034678565.1
PDT001214065.1,GCA_021853845.1
PDT001370188.1,GCA_024476745.1
PDT000675621.1,
PDT000426235.1,
PDT000522814.1,GCA_900474425.1
PDT001092280.1,
PDT002366260.1,GCA_041765325.1
PDT001010398.1,
PDT000919326.1,
PDT000873146.1,
PDT000920116.1,
PDT000922290.1,
PDT000920565.1,
PDT000749300.1,
PDT001250903.1,GCA_929618875.1
PDT000535642.1,GCA_022328225.1
PDT000489788.1,GCA_900775485.1
PDT000729000.1,GCA_901001625.1
PDT000663176.1,GCA_902155955.1
PDT002108108.1,GCA_963900255.1
PDT001905118.1,GCA_032067865.1
PDT001265120.1,
PDT001011257.1,
PDT002269785.1,
PDT002278805.1,
PDT001592214.1,GCA_947660595.1
PDT002314908.1,
PDT000070725.1,GCA_001066155.1
PDT002304797.1,
PDT001019332.4,
PDT002078239.1,GCA_036623855.1
PDT000893760.3,GCA_022038535.3
PDT002175356.1,GCA_039813765.1
PDT000384349.1,GCA_003586245.1
PDT002072268.1,GCA_036352755.1
PDT000730294.1,GCA_012952385.1
PDT001151366.1,GCA_020481205.1
PDT000193197.2,GCA_022305095.1
PDT000883907.1,GCA_022047325.1
PDT000858105.1,GCA_022163425.1
PDT002230864.1,GCA_040306905.1
PDT001222932.1,GCA_021455445.1
PDT001284066.1,GCA_022966205.1
PDT001299820.2,GCA_023312155.2
PDT001365645.1,GCA_024356985.1
PDT001262313.1,GCA_022501265.1
PDT001302670.1,GCA_023273165.1
PDT001357573.1,GCA_024198845.1
PDT001647983.1,GCA_028883495.1
PDT001865847.1,GCA_030909525.1
PDT002279723.1,GCA_040988245.1
PDT002094532.1,GCA_036908935.1
PDT002042025.1,GCA_034731495.1
PDT002369877.2,GCA_041860495.1
PDT002376879.1,
PDT002340810.1,GCA_041448445.1
PDT000874096.1,
PDT001701632.1,GCA_030918765.1
PDT001370286.1,GCA_024452585.1
PDT000369970.1,GCA_900501715.1
PDT000423720.1,GCA_022294505.1
PDT000543426.1,GCA_902165665.1
PDT000442136.1,
PDT001092292.1,GCA_021919005.1
PDT001092209.1,
PDT001958032.1,
PDT001091848.1,GCA_021926065.1
PDT000614009.1,
PDT000613739.1,
PDT000614115.1,
PDT000614949.1,
PDT001192551.1,
PDT000886603.1,
PDT000662913.1,GCA_902508025.1
PDT001266778.1,
PDT002383254.1,GCA_041926575.1
PDT001468499.1,
PDT001373378.1,GCA_024493195.1
PDT001594131.1,GCA_947662575.1
PDT002346881.1,GCA_964237715.1
PDT001452533.3,GCA_025689665.3
PDT000218091.4,
PDT000435147.1,GCA_022266525.1
PDT000333215.1,GCA_003245125.1
PDT000435200.1,GCA_022266055.1
PDT000875890.1,GCA_022066725.1
PDT000876218.1,GCA_022061065.1
PDT000874753.1,GCA_022087285.1
PDT001097498.1,GCA_022097395.1
PDT000667786.2,GCA_009901985.1
PDT000381699.1,GCA_003573775.1
PDT001007122.1,GCA_017975875.1
PDT000436128.1,GCA_022261115.1
PDT000880939.1,GCA_022054145.1
PDT001020212.1,GCA_021957805.1
PDT001776301.1,GCA_031033805.1
PDT001349601.1,GCA_023920025.1
PDT002239671.1,GCA_040493995.1
PDT001370417.1,
PDT001370587.1,GCA_024473245.1
PDT001227447.1,GCA_021800285.1
PDT001214191.1,GCA_021848395.1
PDT001949315.2,GCA_032873575.2
PDT001442793.1,GCA_025548295.1
PDT001087253.1,GCA_021935015.1
PDT002075069.1,GCA_036528045.1
PDT002113441.1,GCA_037165245.1
PDT002042082.1,GCA_034733215.1
PDT002043099.1,GCA_034744315.1
PDT002376978.1,GCA_041869995.1
PDT002383501.1,GCA_041927145.1
PDT002366247.1,GCA_041765165.1
PDT002160620.1,GCA_039609595.1
PDT002160518.1,GCA_039607555.1
PDT002160544.1,GCA_039608075.1
PDT002230890.1,GCA_040328535.1
PDT002251069.1,GCA_040691335.1
PDT000131611.1,GCA_900085025.1
PDT001481632.1,GCA_026006355.1
PDT001370210.1,GCA_024452005.1
PDT000370114.1,GCA_900503635.1
PDT001265950.1,
PDT000181851.1,GCA_022305195.1
PDT000425349.1,
PDT001091949.1,
PDT000614575.1,
PDT000614274.1,
PDT000614847.1,
PDT000745923.1,
PDT000882586.1,
PDT000884404.1,
PDT000887474.1,
PDT000652824.1,
PDT000636054.1,GCA_022210885.1
PDT000797607.1,GCA_013604785.1
PDT000715687.1,
PDT001586640.1,
PDT001387517.1,
PDT001012855.1,GCA_021973575.1
PDT001209703.1,
PDT001902765.1,GCA_032156865.1
PDT001289605.1,GCA_023025625.1
PDT000326708.1,GCA_003195055.1
PDT000799581.4,
PDT002116966.1,GCA_037390235.1
PDT001659221.1,GCA_029173425.1
PDT001256097.1,GCA_022431525.1
PDT001359292.1,GCA_024237555.1
PDT000468100.1,GCA_004212535.1
PDT002016341.1,GCA_034163265.1
PDT000903583.1,GCA_015719225.1
PDT000217090.1,GCA_002182305.1
PDT000932779.1,GCA_016614335.1
PDT000932893.1,GCA_016617295.1
PDT000714950.1,GCA_022197745.1
PDT001411177.1,GCA_025108665.1
PDT000628445.2,GCA_009661675.2
PDT000877624.1,
PDT000881289.1,
PDT000858603.1,
PDT000858198.1,GCA_022153945.1
PDT001208181.1,GCA_021863205.1
PDT001289197.1,GCA_023033555.1
PDT001196713.1,GCA_021879255.1
PDT001282566.2,GCA_022854045.1
PDT001227548.1,GCA_021794905.1
PDT001299829.1,GCA_023311955.1
PDT001911292.1,GCA_032286005.1
PDT000795599.1,GCA_013450455.1
PDT001250599.1,GCA_022304895.1
PDT001347535.1,GCA_023979235.1
PDT001958670.1,GCA_033119485.1
PDT002077899.1,GCA_036577245.1
PDT001599113.1,GCA_028323125.1
PDT001055854.1,GCA_018598925.1
PDT001641537.1,GCA_028825905.1
PDT002371036.1,GCA_041861155.1
PDT001813072.1,GCA_030413005.1
PDT002334983.1,GCA_041421285.1
PDT001844624.1,GCA_030678425.1
PDT002115754.1,GCA_037206065.1
PDT002004862.1,GCA_033949455.1
PDT002101984.1,GCA_037050185.1
PDT002127283.1,GCA_037631425.1
PDT002383244.1,GCA_041926205.1
PDT002178350.1,GCA_039844665.1
PDT002160575.1,GCA_039608695.1
PDT002160583.1,GCA_039608855.1
PDT002255686.1,
PDT000470457.1,GCA_004307255.1
PDT001370272.1,GCA_024450265.1
PDT000370267.1,GCA_900504305.1
PDT000939878.1,GCA_016727425.1
PDT000536478.1,
PDT001092348.1,GCA_021918225.1
PDT001092114.1,GCA_021921285.1
PDT002281336.1,
PDT001194158.1,
PDT000922293.1,
PDT000716677.1,
PDT001586951.1,
PDT001268210.1,
PDT001365950.1,
PDT001011349.1,
PDT001011660.1,
PDT002029130.1,GCA_034406945.1
PDT001558810.1,
PDT001345510.1,GCA_023925455.1
PDT001956272.1,
PDT001585478.1,GCA_028092135.1
PDT001149716.3,GCA_021904055.3
PDT001850542.2,GCA_031009305.2
PDT001154361.1,GCA_020515095.1
PDT000870490.1,GCA_022141065.1
PDT002115706.1,GCA_037205105.1
PDT001012094.1,GCA_018137855.1
PDT001044153.1,GCA_018423625.1
PDT001251559.1,GCA_022341525.1
PDT000822760.1,GCA_014289185.1
PDT001373327.1,GCA_024491895.1
PDT001308133.1,
PDT001661819.1,GCA_029214385.1
PDT002156975.1,
PDT001843372.1,GCA_031010495.1
PDT002098678.1,GCA_036992775.1
PDT002115746.1,GCA_037205905.1
PDT000662944.1,GCA_902508225.1
PDT002044254.1,GCA_034863825.1
PDT002077053.1,GCA_036542365.1
PDT002127236.1,GCA_037629555.1
PDT002127231.1,GCA_037629335.1
PDT000675057.1,
PDT002134155.1,
PDT001094115.1,
PDT002381614.1,GCA_041903275.1
PDT002178492.1,GCA_039847845.1
PDT002178326.1,GCA_039844155.1
PDT000613763.1,
PDT001091706.1,
PDT000919328.1,GCA_022031275.1
PDT000723758.1,GCA_022184125.1
PDT000613543.1,
PDT001191252.1,
PDT000749299.1,
PDT000656972.1,
PDT001469012.1,
PDT001369715.1,
PDT001902796.1,
PDT001558974.1,
PDT001185010.2,GCA_905219025.2
PDT001736348.1,GCA_949554165.1
PDT002313595.1,
PDT001924065.1,
PDT000068006.1,GCA_001031895.1
PDT001744382.3,
PDT000957101.1,GCA_016881495.1
PDT000414897.1,GCA_003861435.1
PDT000518716.1,GCA_006131275.1
PDT000586872.1,GCA_008375205.1
PDT000715185.1,GCA_022193565.1
PDT001411174.1,GCA_025106825.1
PDT001278074.1,GCA_022789865.1
PDT000849237.1,GCA_022167085.1
PDT000786701.1,
PDT001046557.1,GCA_018439125.1
PDT001078318.1,GCA_019049875.1
PDT001297025.1,GCA_023146895.1
PDT001211114.1,GCA_021261665.1
PDT001259653.1,GCA_022518545.1
PDT001020144.1,GCA_021959145.1
PDT002043724.1,
PDT002371022.1,GCA_041861015.1
PDT001347499.1,GCA_023961135.1
PDT000868635.3,GCA_022144005.3
PDT001858208.1,GCA_030845635.1
PDT002290909.1,GCA_041029055.1
PDT002290753.1,
PDT002043108.1,GCA_034744515.1
PDT002086326.1,GCA_036859855.1
